,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
CommonStockSharesIssued,250976.000,250943.000,252307.000,252307.000,252106.000,252106.000,252654.000,252281.000,252281.000,251726.000
CommonStockSharesOutstanding,250976.000,250943.000,252307.000,252307.000,252106.000,252106.000,252654.000,252281.000,252281.000,251726.000
CommonStockValue,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000
DeferredIncomeTaxLiabilities,,,,,,87687000.000,,,,92520000.000
DeferredRevenueCurrent,4105000.000,3855000.000,3304000.000,2497000.000,1818000.000,906000.000,1185000.000,934000.000,1053000.000,877000.000
DeferredTaxAssetsDeferredIncome,,,,,,350000.000,,,,338000.000
DeferredTaxAssetsGross,,,,,,117741000.000,,,,117715000.000
DeferredTaxAssetsNet,,,,,,65223000.000,,,,57902000.000
DeferredTaxAssetsNetCurrent,2390000.000,2683000.000,2746000.000,2686000.000,2651000.000,2374000.000,2374000.000,2374000.000,2374000.000,1979000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,108869000.000,,,,109223000.000
DeferredTaxAssetsOther,,,,,,105000.000,,,,597000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,2468000.000,,,,2468000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,2621000.000,,,,2261000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,1182000.000,,,,866000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,1676000.000,,,,1498000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,470000.000,,,,464000.000
DeferredTaxAssetsValuationAllowance,,,,48000000.000,50600000.000,52518000.000,51400000.000,48200000.000,45700000.000,59813000.000
DeferredTaxLiabilities,,,,,,22464000.000,,,,34618000.000
DeferredTaxLiabilitiesNoncurrent,12991000.000,17542000.000,19577000.000,21080000.000,23695000.000,24838000.000,26080000.000,25554000.000,25033000.000,36598000.000
DeferredTaxLiabilitiesOther,,,,,,86000.000,,,,63000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,87601000.000,,,,92457000.000
DefinedBenefitPensionPlanLiabilitiesCurrent,,,,,,500000.000,,,,500000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,,,3200000.000,,,,3000000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,1100000.000,,,,-1200000.000
DefinedBenefitPlanBenefitObligation,,,,,,3666000.000,,,,3450000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,200000.000,,,,200000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,200000.000,,,,200000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,200000.000,,,,200000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,200000.000,,,,200000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,200000.000,,,,200000.000
FiniteLivedIntangibleAssetsNet,290000.000,276000.000,262000.000,248000.000,234000.000,220000.000,206000.000,192000.000,178000.000,164000.000
InventoryRawMaterialsAndSupplies,,,,5381000.000,4446000.000,3574000.000,4460000.000,7353000.000,6979000.000,7373000.000
Liabilities,668323000.000,693069000.000,680699000.000,696331000.000,697159000.000,707801000.000,704604000.000,721155000.000,712647000.000,743340000.000
LiabilitiesAndStockholdersEquity,856054000.000,871830000.000,855120000.000,867178000.000,864581000.000,872997000.000,873262000.000,892580000.000,883707000.000,905784000.000
LiabilitiesCurrent,36302000.000,52998000.000,34555000.000,44669000.000,38604000.000,44460000.000,37353000.000,54082000.000,42878000.000,51625000.000
LongTermDebt,,,,617691000.000,625896000.000,625969000.000,634635000.000,634978000.000,635055000.000,641262000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,,,,617691000.000,625896000.000,,,,,
LongTermDebtNoncurrent,609675000.000,609854000.000,617622000.000,617691000.000,625896000.000,625969000.000,634635000.000,634978000.000,635055000.000,641262000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,37884000.000,,,,34616000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,9750000.000,,,,9993000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,2816000.000,,,,1880000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,3491000.000,,,,2794000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,9176000.000,,,,8968000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,9348000.000,,,,9549000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,3303000.000,,,,1432000.000
OtherAssetsNoncurrent,19376000.000,18548000.000,17551000.000,16752000.000,16022000.000,15104000.000,14177000.000,14068000.000,13105000.000,12314000.000
OtherLiabilitiesCurrent,1088000.000,1107000.000,1101000.000,1375000.000,1231000.000,1035000.000,1082000.000,1491000.000,1885000.000,2713000.000
OtherLiabilitiesNoncurrent,9355000.000,12675000.000,8945000.000,12891000.000,8964000.000,12534000.000,6536000.000,6541000.000,9681000.000,13855000.000
OtherLongTermInvestments,88000.000,96000.000,96000.000,74000.000,74000.000,74000.000,74000.000,74000.000,74000.000,74000.000
PrepaidExpenseAndOtherAssetsCurrent,1682000.000,2138000.000,2848000.000,2842000.000,2304000.000,2477000.000,4655000.000,3959000.000,2617000.000,2899000.000
PropertyPlantAndEquipmentGross,,,,,,887932000.000,,,,929790000.000
PropertyPlantAndEquipmentNet,780862000.000,782612000.000,781243000.000,779093000.000,778139000.000,772429000.000,771384000.000,773633000.000,777096000.000,791907000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,125000.000,125000.000,125000.000,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000,126000.000
RetainedEarningsAccumulatedDeficit,-95505000.000,-105032000.000,-110066000.000,-114156000.000,-118190000.000,-119770000.000,-116713000.000,-114428000.000,-115024000.000,-123936000.000
StockholdersEquity,187731000.000,178761000.000,174421000.000,170847000.000,167422000.000,165196000.000,168658000.000,171425000.000,171060000.000,162444000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,187731000.000,178761000.000,174421000.000,170847000.000,167422000.000,165196000.000,168658000.000,171425000.000,171060000.000,162444000.000
Supplies,3749000.000,3143000.000,5302000.000,,,,,,,
TaxesPayableCurrent,5217000.000,6936000.000,2032000.000,3620000.000,5326000.000,326000.000,1963000.000,3691000.000,5457000.000,268000.000
