,2011-02-26,2011-05-28,2011-08-27,2011-12-03,2012-03-03,2012-06-02,2012-09-01,2012-12-01,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30,2015-08-29,2015-11-28,2016-02-27,2016-05-28,2016-08-27,2016-12-03,2017-03-04,2017-06-03
AccountsAndOtherReceivablesNetCurrent,,,,12839000.000,,,,13127000.000,,,,20728000.000,,,,15059000.000,,,,31051000.000,,,,24253000.000,,
AccountsPayableCurrent,122871000.000,133869000.000,138872000.000,116354000.000,136137000.000,173471000.000,163274000.000,163062000.000,167926000.000,166664000.000,169267000.000,201575000.000,208099000.000,222284000.000,212491.000,174494000.000,195000000.000,191930000.000,170602000.000,177864000.000,162513000.000,161724000.000,160836000.000,162964000.000,181460000.000,181979000.000
AccountsReceivableNetCurrent,226835000.000,245182000.000,242014000.000,244275000.000,244641000.000,315475000.000,319190000.000,320152000.000,308343000.000,317048000.000,318611000.000,331125000.000,327314000.000,354436000.000,345104.000,341307000.000,335536000.000,356409000.000,341932000.000,364704000.000,335403000.000,355373000.000,344305000.000,351130000.000,358145000.000,378622000.000
AccrualForEnvironmentalLossContingencies,,,2253000.000,2145000.000,2105000.000,1896000.000,1997000.000,1920000.000,,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,7337000.000,,,,12195000.000,,,,17943000.000,,,,19427000.000,,,,16909000.000,,,,14127000.000,,
AccruedIncomeTaxesCurrent,5168000.000,5151000.000,7906000.000,11807000.000,13391000.000,8495000.000,16199000.000,24865000.000,16931000.000,17928000.000,14708000.000,10830000.000,13115000.000,8233000.000,6315.000,13761000.000,13312000.000,11307000.000,10658000.000,8970000.000,12988000.000,12752000.000,7815000.000,7985000.000,7812000.000,9482000.000
AccruedLiabilitiesCurrent,22103000.000,25735000.000,26374000.000,31062000.000,32280000.000,35185000.000,38499000.000,45605000.000,42427000.000,43476000.000,45693000.000,46566000.000,50238000.000,52330000.000,58037.000,51049000.000,56080000.000,49410000.000,51303000.000,57355000.000,52134000.000,50991000.000,53250000.000,50939000.000,43569000.000,46356000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,568559000.000,581673000.000,589234000.000,582212000.000,587081000.000,551785000.000,565383000.000,578704000.000,583437000.000,589873000.000,600565000.000,598405000.000,606697000.000,615213000.000,620029.000,603717000.000,595038000.000,596326000.000,599277000.000,599127000.000,615899000.000,628311000.000,638068000.000,577866000.000,576333000.000,595540000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-187000.000,-176000.000,-166000.000,-156000.000,-145000.000,-135000.000,-125000.000,-115000.000,-104000.000,-94000.000,-84000.000,-74000.000,-63.000,-53000.000,-43000.000,-33000.000,-23000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,112093000.000,142568000.000,141438000.000,140392000.000,138823000.000,189851000.000,187875000.000,185910000.000,183925000.000,121655000.000,120637000.000,119616000.000,118597.000,158529000.000,157002000.000,155474000.000,153947000.000,,,,,,,
