,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1846000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,122000.000
AmortizationOfFinancingCosts,3395000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,21978000.000
ComprehensiveIncomeNetOfTax,35901000.000
DeferredIncomeTaxesAndTaxCredits,13256000.000
EarningsPerShareBasic,2.300
EarningsPerShareDiluted,2.280
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,-122000.000
EquityMethodInvestmentDividendsOrDistributions,1425000.000
GeneralAndAdministrativeExpense,32550000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,55572000.000
IncomeLossFromEquityMethodInvestments,1262000.000
IncomeTaxExpenseBenefit,18877000.000
IncreaseDecreaseInAccountsPayable,20060000.000
IncreaseDecreaseInInventories,-9931000.000
IncreaseDecreaseInOtherOperatingCapitalNet,9970000.000
IncreaseDecreaseInReceivables,33745000.000
InterestExpense,34072000.000
InvestmentIncomeInterest,178000.000
NetCashProvidedByUsedInFinancingActivities,-15000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-15000000.000
NetCashProvidedByUsedInInvestingActivities,-51725000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-51725000.000
NetCashProvidedByUsedInOperatingActivities,88703000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,88703000.000
NetIncomeLoss,36695000.000
OperatingIncomeLoss,87949000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,794000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,-428000.000
OtherNonoperatingIncomeExpense,1517000.000
PaymentsForRepurchaseOfCommonStock,16096000.000
PaymentsToAcquirePropertyPlantAndEquipment,51725000.000
ProceedsFromStockOptionsExercised,974000.000
SalesRevenueGoodsNet,2758515000.000
ShareBasedCompensation,1846000.000
StockIssuedDuringPeriodValueStockOptionsExercised,974000.000
StockRepurchasedAndRetiredDuringPeriodValue,16096000.000
WeightedAverageNumberOfDilutedSharesOutstanding,16045000.000
WeightedAverageNumberOfSharesOutstandingBasic,15939000.000
