,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-119000000.000,,,,-389000000.000,,,,-40000000.000,
NetCashProvidedByUsedInOperatingActivities,,,15000000.000,,,,49000000.000,,,,35000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,15000000.000,,,,49000000.000,,,,35000000.000,
NetIncomeLoss,22169000.000,3000000.000,2000000.000,4000000.000,1000000.000,3000000.000,5000000.000,8000000.000,27000000.000,42000000.000,12000000.000,13000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,21000000.000,7000000.000,19000000.000,13000000.000,31000000.000,-19000000.000,20000000.000,100000000.000,162000000.000,30000000.000,37000000.000
NonoperatingIncomeExpense,-23551000.000,-26000000.000,-21000000.000,-22000000.000,-29000000.000,-42000000.000,-90000000.000,-56000000.000,73000000.000,184000000.000,-23000000.000,-29000000.000
OperatingExpenses,36313000.000,37000000.000,43000000.000,57000000.000,57000000.000,99000000.000,92000000.000,96000000.000,107000000.000,130000000.000,102000000.000,116000000.000
OperatingIncomeLoss,50411000.000,52000000.000,31000000.000,50000000.000,46000000.000,88000000.000,73000000.000,75000000.000,79000000.000,63000000.000,73000000.000,88000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3893000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,-1300000.000,-9000000.000,-18000000.000,9000000.000,-19000000.000,-26000000.000,6000000.000,1000000.000,-1000000.000,-3000000.000,,3000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-7000000.000,-10000000.000,0.000,-8000000.000,-24000000.000,6000000.000,1000000.000,-1000000.000,-3000000.000,0.000,3000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,-1000000.000,-1000000.000,-1000000.000,-1000000.000,1000000.000,1000000.000,1000000.000,-1000000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,-700000.000,-8000000.000,-17000000.000,11000000.000,-18000000.000,-25000000.000,7000000.000,3000000.000,1000000.000,1000000.000,3000000.000,4000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,7000000.000,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-682000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-577000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-372.000,0.000,-1000000.000,-1000000.000,-1000000.000,4000000.000,-1000000.000,1000000.000,-1000000.000,2000000.000,0.000,1000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-5152000.000,-2000000.000,-8000000.000,9000000.000,-11000000.000,-2000000.000,0.000,0.000,0.000,0.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-2436.000,-1000000.000,2000000.000,2000000.000,-1000000.000,0.000,0.000,-1000000.000,3000000.000,-2000000.000,,
OtherNoncashIncomeExpense,,,,,,,,,,,-3000000.000,
OtherNonoperatingIncomeExpense,68000.000,,1000000.000,-1000000.000,-4000000.000,-6000000.000,-3000000.000,16000000.000,0.000,-15000000.000,0.000,-1000000.000
PartnersCapitalAccountContributions,,,,,,,54000000.000,,,,,
PaymentsOfCapitalDistribution,,,18000000.000,,,,45000000.000,,,,56000000.000,
PaymentsOfFinancingCosts,,,2000000.000,,,,0.000,,,,,
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,,,,325000000.000,,,,0.000,
PaymentsToAcquireProjects,,,292000000.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,42000000.000,,,,12000000.000,,,,8000000.000,
ProceedsFromIssuanceOfCommonStock,,,,,,,292000000.000,,,,0.000,
ProceedsFromIssuanceOfLongTermDebt,,,122000000.000,,,,116000000.000,,,,210000000.000,
ProceedsFromPartnershipContribution,,,15000000.000,,,,1000000.000,,,,0.000,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,,,-17000000.000,,,,-32000000.000,
ProceedsFromRelatedPartyDebt,,,159000000.000,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,1000000.000,,,,-1000000.000,
ProceedsFromSaleOfInterestInPartnershipUnit,,,,,,,11000000.000,,,,12000000.000,
ProfitLoss,,24000000.000,9000000.000,23000000.000,14000000.000,34000000.000,-14000000.000,28000000.000,127000000.000,204000000.000,42000000.000,50000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,-600000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-1000000.000
RepaymentsOfOtherLongTermDebt,,,35000000.000,,,,65000000.000,,,,37000000.000,
RepaymentsOfRelatedPartyDebt,,,22000000.000,,,,,,,,,
RevenueFromRelatedParties,,,,,,,,,,,5000000.000,1000000.000
RevenueOilAndGasServices,,,,,,,,,,,49000000.000,45000000.000
Revenues,86724000.000,89000000.000,74000000.000,107000000.000,103000000.000,187000000.000,165000000.000,171000000.000,186000000.000,193000000.000,175000000.000,204000000.000
SalesRevenueGoodsNet,,,,,,,,,,,126000000.000,159000000.000
SalesRevenueNet,86724000.000,89000000.000,74000000.000,107000000.000,103000000.000,187000000.000,165000000.000,171000000.000,186000000.000,193000000.000,175000000.000,204000000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,292000000.000,,,,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,,,,,,,-47000000.000,,,,-2000000.000,
UtilitiesOperatingExpenseDepreciationAndAmortization,18761000.000,20000000.000,23000000.000,30000000.000,31000000.000,57000000.000,46000000.000,46000000.000,51000000.000,62000000.000,46000000.000,50000000.000
UtilitiesOperatingExpenseMaintenanceAndOperations,15485000.000,14000000.000,16000000.000,23000000.000,22000000.000,22000000.000,31000000.000,31000000.000,34000000.000,106000000.000,52000000.000,61000000.000
UtilitiesOperatingExpenseTaxes,1527000.000,2000000.000,3000000.000,3000000.000,3000000.000,7000000.000,4000000.000,5000000.000,5000000.000,4000000.000,4000000.000,5000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,18700000.000,18700000.000,20100000.000,22600000.000,-38600000.000,34500000.000,42100000.000,44300000.000,-77100000.000,54200000.000,54300000.000
