,2011-06-30,2011-09-30
AccountsPayableCurrent,239298000.000,262112000.000
AccountsReceivableNetCurrent,62775000.000,61996000.000
AccruedIncomeTaxesCurrent,7930000.000,11058000.000
AccruedLiabilitiesCurrent,173782000.000,185129000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,317383000.000,317675000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1246000.000,-22671000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2441000.000,2086000.000
Assets,1724085000.000,1727712000.000
AssetsCurrent,860975000.000,878261000.000
CashAndCashEquivalentsAtCarryingValue,52717000.000,63481000.000
DeferredTaxAssetsNetCurrent,23348000.000,28881000.000
DeferredTaxLiabilitiesNoncurrent,47262000.000,52585000.000
DueToRelatedPartiesCurrent,61109000.000,59249000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,42227000.000,45467000.000
Goodwill,511899000.000,505873000.000
IntangibleAssetsNetExcludingGoodwill,134877000.000,129658000.000
InventoryNet,664966000.000,665246000.000
Liabilities,2039659000.000,2009402000.000
LiabilitiesAndStockholdersEquity,1724085000.000,1727712000.000
LiabilitiesCurrent,485337000.000,520552000.000
LongTermDebtAndCapitalLeaseObligations,1481378000.000,1410111000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,3218000.000,3004000.000
NontradeReceivables,32499000.000,33530000.000
OtherAssetsNoncurrent,33436000.000,31432000.000
OtherLiabilitiesNoncurrent,25682000.000,26154000.000
PartnersCapital,,-281690000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,-315936000.000,
PrepaidExpenseCurrent,24670000.000,25127000.000
PropertyPlantAndEquipmentNet,182898000.000,182488000.000
RetainedEarningsAccumulatedDeficit,-314690000.000,-259019000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-315574000.000,-281690000.000
TemporaryEquityRedemptionValue,362000.000,
