,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedProfessionalFeesCurrent,,,,748548.000,716081.000,582310.000,582677.000,585653.000,497483.000,547086.000,468712.000,253405.000,242185.000,,,,,,,,,,
Assets,352713204.000,288221019.000,279548478.000,255095988.000,242902271.000,213652289.000,217066479.000,188760139.000,184668892.000,194180308.000,160764684.000,156102872.000,156049925.000,178506722.000,207509537.000,189402527.000,184329526.000,180370186.000,171778270.000,170942335.000,155293862.000,133770630.000,128196499.000
AssetsFairValueDisclosure,,,,,,11107003.000,,,,,,,,,,,,128982154.000,,,,,
Cash,331351219.000,233838381.000,229001703.000,218237526.000,211796674.000,179658788.000,170722581.000,164955136.000,154711850.000,156238893.000,140434745.000,121747007.000,118228428.000,145034785.000,176345059.000,39015915.000,157654694.000,33848156.000,833.000,608.000,413.000,218.000,1022.000
CashSegregatedUnderCommodityExchangeActRegulation,,,,,,,,,,,,,,,,,,,12591474.000,11820274.000,16718561.000,26328389.000,95662898.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,,,,,,,,,,,303739.000,263480.000,258840.000,223639.000,216183.000
DerivativeAssetFairValueGrossLiability,,,,,,,4477514.000,11467904.000,4905393.000,5174129.000,6497428.000,4270876.000,7107274.000,3910586.000,3465402.000,7054455.000,3539217.000,4976819.000,7035680.000,11413819.000,4606823.000,5023872.000,4692601.000
DerivativeAssets,,,,,,,,,,,,,,,,,5325878.000,3024922.000,1973785.000,7936973.000,1861917.000,2824343.000,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,,2370963.000,-3562226.000,5252714.000,3024922.000,1497726.000,7936973.000,1861917.000,2824343.000,-2952832.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralObligationToReturnSecurities,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
