,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,336581.000,773282.000,550081.000,443323.000,270989.000,251178.000,656499.000,827705.000,936055.000,1248608.000,247613.000,310339.000,205654.000,174806.000,321260.000,44555.000,196322.000,74359.000,58123.000,51079.000,27649.000,39015.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,79931.000,193360.000,5265.000,11009.000,17239.000,0.000,0.000,13704.000,0.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,170000.000,97000.000,32667.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,958.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-2844668.000,-2844668.000,-2844668.000,-2844668.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000,-853400.000
AdditionalPaidInCapital,2121332.000,1428779.000,1476285.000,1763773.000,1929394.000,2044257.000,2033718.000,2054750.000,2097915.000,2099801.000,2108327.000,2109493.000,2380619.000,2433929.000,2731911.000,5284762.000,6375237.000,6771050.000,6793097.000,6809339.000,6844671.000,7728451.000
AllowanceForDoubtfulAccountsReceivableCurrent,,0.000,0.000,,,,,,,,,,,,,,,,,,,
Assets,38366201.000,37096619.000,32514837.000,34324427.000,32651010.000,32161933.000,31406628.000,31424943.000,28594633.000,7047400.000,2685834.000,2019922.000,4164573.000,3219138.000,3178860.000,4184863.000,3302539.000,2402363.000,1822588.000,1478253.000,1373432.000,1540744.000
AssetsCurrent,3599704.000,2328661.000,999300.000,1270291.000,1197363.000,750796.000,299550.000,327058.000,149585.000,41138.000,912485.000,253211.000,1179936.000,200929.000,161609.000,1168571.000,2357205.000,1454936.000,876277.000,532285.000,666461.000,834048.000
AssetsFairValueDisclosure,,,,,,,,,,170342.000,934943.000,378091.000,1147266.000,165221.000,,,,,,,,
