,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,-800000.000,-400000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,
DividendsCommonStockCash,,,,,4500000.000,,,,-5400000.000,,,,-7600000.000,,,,8900000.000,,,,9800000.000,,,,,
EarningsPerShareBasic,1.170,0.310,0.240,0.150,0.230,0.280,0.270,0.030,0.170,1.850,0.240,0.290,0.310,0.340,0.360,-0.150,,0.750,0.510,,0.460,0.590,0.500,0.420,0.570,-2.220
EarningsPerShareDiluted,1.140,0.300,0.230,0.160,0.220,0.270,0.270,0.040,0.160,1.830,0.240,0.300,0.310,0.340,0.350,-0.150,,0.740,0.500,,0.460,0.590,0.500,0.400,0.570,-2.200
EffectOfExchangeRateOnCashAndCashEquivalents,1100000.000,,,,1200000.000,,,,-200000.000,,,,-100000.000,,,,-2900000.000,,,,700000.000,,,,1200000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,0.078,0.304,,0.433,,0.134,,0.316,0.249,0.243,-0.550,0.286,0.218
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,0.350,,0.350,0.350,0.350,-0.700,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,,,,,,,,,,-0.065,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,,,,,,,,,,,,,,,,,,,,0.045,0.000,,,
EnvironmentalCostsRecognizedRecoveryCreditedToExpense,,,,,,,,,5200000.000,,,,,,,,500000.000,,,,,,,,,
EnvironmentalRemediationExpense,,,,,1600000.000,,,,2000000.000,,,,900000.000,,,,1500000.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,-400000.000,0.000,,-300000.000,0.000
GoodwillAcquiredDuringPeriod,,,,,,,,,138400000.000,,,,,,,,1900000.000,,,,36900000.000,,,,9200000.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,9400000.000,,,,,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,300000.000,,,,100000.000,,,,300000.000,,,,-800000.000,,,,200000.000,,,,100000.000,
GrossProfit,122700000.000,129200000.000,114000000.000,96800000.000,140600000.000,154700000.000,142700000.000,126300000.000,162300000.000,203700000.000,181300000.000,114900000.000,188200000.000,184500000.000,182600000.000,152600000.000,169800000.000,185700000.000,169100000.000,156900000.000,185500000.000,192300000.000,173100000.000,155300000.000,187400000.000,188000000.000
IncomeLossFromContinuingOperations,,,,,,,,,11000000.000,38300000.000,23000000.000,,29200000.000,30700000.000,32300000.000,,,67000000.000,44500000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,62900000.000,38800000.000,,39900000.000,33300000.000,46400000.000,-31200000.000,53300000.000,63400000.000,51400000.000,-400000.000,57000000.000,66600000.000,55900000.000,42800000.000,65700000.000,63400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,171100000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,49600000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,0.120,0.390,0.240,0.230,0.310,0.330,0.350,-0.140,0.340,0.750,0.510,0.050,,,,,,0.610
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,0.120,0.390,0.240,0.220,0.310,0.330,0.350,-0.160,0.340,0.740,0.500,0.050,,,,,,0.600
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,-231000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,4100000.000,142300000.000,-200000.000,3600000.000,0.000,800000.000,400000.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,0.050,1.460,0.000,0.060,0.000,0.010,0.010,-0.010,,0.000,0.000,,,,,,,-2.830
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,0.040,1.440,0.000,0.080,0.000,0.010,0.000,0.010,,0.000,0.000,,,,,,,-2.800
IncomeLossFromEquityMethodInvestments,133900000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,15100000.000,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,60900000.000,15200000.000,11700000.000,-61700000.000,11300000.000,14900000.000,13600000.000,1400000.000,4700000.000,,,,10700000.000,2600000.000,14100000.000,-16200000.000,23100000.000,-3600000.000,6900000.000,-3400000.000,18000000.000,16600000.000,13600000.000,9100000.000,18800000.000,13800000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,4700000.000,24600000.000,-15800000.000,,,,,,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,400000.000,,,,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,,,,,,0.000,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,18000000.000,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,,,,,,,,,,,-3000000.000,,,,,,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,,,,,,,,,,,1900000.000,,,,,,,,,,,,
IncomeTaxReconciliationTaxCreditsForeign,,,,,,,,,,,,,,,,,,,1000000.000,,,,,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,,900000.000,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationTaxSettlementsForeign,,,,,,,,,,,,,,,,,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayable,66800000.000,,,,61000000.000,,,,49200000.000,,,,43200000.000,,,,22200000.000,,,,29900000.000,,,,38500000.000,
IncreaseDecreaseInAccountsReceivable,78100000.000,,,,80200000.000,,,,76200000.000,,,,81700000.000,,,,55800000.000,,,,79500000.000,,,,86700000.000,
IncreaseDecreaseInAccruedLiabilities,-29900000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,17400000.000,,,,7500000.000,,,,-11400000.000,,,,-5900000.000,,,,-7400000.000,,,,13300000.000,,,,22400000.000,
IncreaseDecreaseInPensionAndPostretirementObligations,,,,,,,,,,,,,,,,,,,,,,,,,-3300000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2400000.000,2200000.000,,1600000.000,1600000.000,1400000.000,-3900000.000,1100000.000,1400000.000,1400000.000,-2900000.000,1200000.000,1300000.000,1300000.000,-2600000.000,900000.000,900000.000,900000.000,-1800000.000,800000.000,600000.000,600000.000,-1300000.000,,
InterestExpense,8500000.000,8400000.000,8300000.000,8500000.000,12300000.000,12400000.000,12400000.000,13700000.000,15600000.000,16600000.000,16000000.000,15300000.000,15500000.000,15700000.000,15400000.000,15600000.000,16100000.000,16200000.000,16200000.000,15600000.000,14600000.000,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,,,,,,-14600000.000,-15100000.000,,-14600000.000,-15200000.000
MinorityInterestPeriodIncreaseDecrease,,,,,2400000.000,,,,0.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-32500000.000,,,,2300000.000,,,,299300000.000,,,,-61200000.000,,,,62500000.000,,,,-3500000.000,,,,-11000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-32500000.000,,,,2300000.000,,,,299300000.000,,,,-61200000.000,,,,62500000.000,,,,-3500000.000,,,,-11000000.000,
NetCashProvidedByUsedInInvestingActivities,105100000.000,,,,11000000.000,,,,-248700000.000,,,,9300000.000,,,,-14000000.000,,,,-92400000.000,,,,-35500000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,105100000.000,,,,11000000.000,,,,-248700000.000,,,,9300000.000,,,,-14000000.000,,,,-92400000.000,,,,-35500000.000,
NetCashProvidedByUsedInOperatingActivities,-39400000.000,,,,-20100000.000,,,,-91500000.000,,,,-74900000.000,,,,-57800000.000,,,,-29200000.000,,,,-23700000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-39400000.000,,,,-20100000.000,,,,-91500000.000,,,,-74900000.000,,,,-57800000.000,,,,-29200000.000,,,,-23700000.000,
NetIncomeLoss,110200000.000,28500000.000,21600000.000,12300000.000,20200000.000,24600000.000,24000000.000,3100000.000,15300000.000,180900000.000,23000000.000,24600000.000,29400000.000,31700000.000,32700000.000,-14600000.000,30200000.000,66800000.000,44500000.000,3100000.000,39100000.000,50000000.000,42300000.000,33800000.000,46900000.000,-181400000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,0.000,0.000,,-200000.000,-300000.000,-200000.000,-400000.000,-200000.000,-200000.000,0.000,-400000.000,0.000,200000.000,0.000,-100000.000,-100000.000,0.000,0.000,-100000.000,0.000,0.000
NonoperatingIncomeExpense,,,,,-1100000.000,-1200000.000,-400000.000,-600000.000,1400000.000,-1200000.000,-1600000.000,200000.000,-1000000.000,-400000.000,-1800000.000,-1300000.000,-700000.000,-700000.000,-1600000.000,300000.000,300000.000,100000.000,-200000.000,400000.000,-800000.000,-1400000.000
OperatingIncomeLoss,179800000.000,50500000.000,42500000.000,-39800000.000,44900000.000,53100000.000,50400000.000,18700000.000,40500000.000,80700000.000,61600000.000,48700000.000,56400000.000,49400000.000,63600000.000,-14300000.000,70100000.000,80300000.000,69200000.000,31300000.000,71300000.000,81500000.000,71200000.000,57900000.000,81400000.000,80000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,-2800000.000,-2700000.000,-2700000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,4200000.000,-14300000.000,,7500000.000,-12900000.000,4200000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,-6000000.000,,,,-700000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,,,,1600000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,,,,,-16000000.000,,-17900000.000,3300000.000,-9200000.000,-5300000.000,-200000.000,-4100000.000,700000.000,-19400000.000,6400000.000,13000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-6000000.000,-4700000.000,7700000.000,-700000.000,-700000.000,1100000.000,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,,,,,,,,,,,,,,400000.000,-400000.000,,,0.000,200000.000,,100000.000,-200000.000
OtherNonoperatingIncomeExpense,-200000.000,1600000.000,-900000.000,1600000.000,,,,,,,,,,,,,,,,,,,,,,
OtherRestructuringCosts,,,,,,,1300000.000,,1900000.000,,,,,,,,,,,,,,,,,
OtherTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,-3300000.000,,,,,,,
PaymentsForRepurchaseOfCommonStock,13600000.000,,,,1400000.000,,,,20800000.000,,,,51000000.000,,,,19600000.000,,,,39600000.000,,,,34300000.000,
PaymentsOfDebtExtinguishmentCosts,,,,,,,,,-10600000.000,0.000,-5200000.000,,0.000,0.000,0.000,,,,,,,,,,,
PaymentsOfDividends,,,,,3600000.000,,,,4500000.000,,,,7600000.000,,,,9000000.000,,,,10400000.000,,,,11300000.000,
PaymentsOfFinancingCosts,,,,,,,,,13000000.000,,,,0.000,,,,,,,,,,,,1900000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,2300000.000,
PaymentsToAcquireBusinessesGross,,,,,,,,,,,,,,,,,,,,,72800000.000,,,,20900000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,20000000.000,,,,,,,,259900000.000,,,,0.000,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,7700000.000,,,,7900000.000,,,,12900000.000,,,,17500000.000,,,,15100000.000,,,,19600000.000,,,,15500000.000,
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,132800000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,600000000.000,,,,0.000,,,,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,,,,,41700000.000,,,,20900000.000,,,,274700000.000,,,,221900000.000,,,,288800000.000,
ProceedsFromMinorityShareholders,,,,,2400000.000,,,,0.000,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,1100000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProfitLoss,,,,,20200000.000,24600000.000,24000000.000,3000000.000,15100000.000,180600000.000,22800000.000,24200000.000,29200000.000,31500000.000,32700000.000,-15000000.000,30200000.000,67000000.000,44500000.000,3000000.000,39000000.000,50000000.000,42300000.000,33700000.000,46900000.000,-181400000.000
ProvisionForDoubtfulAccounts,900000.000,,,,600000.000,,,,0.000,,,,200000.000,,,,0.000,,,,100000.000,,,,,
RepaymentsOfLinesOfCredit,,,,,,,,,10000000.000,,,,20900000.000,,,,187400000.000,,,,174600000.000,,,,248400000.000,
RepaymentsOfLongTermDebt,20000000.000,,,,800000.000,,,,297000000.000,,,,8000000.000,,,,0.000,,,,1400000.000,,,,1600000.000,
RestructuringAndRelatedCostExpectedCost,,,,,,,,,60000000.000,,,,,,,,,,,,,,,,,
RestructuringAndRelatedCostIncurredCost,,,,,,,,,,,,,,,4800000.000,,,,,,,,,,,
RestructuringCharges,,,,,,8700000.000,10500000.000,,,,,,17900000.000,35100000.000,17900000.000,23200000.000,10600000.000,7500000.000,13700000.000,10100000.000,7100000.000,4800000.000,4600000.000,2500000.000,3900000.000,
RestructuringCosts,,,,,,,,,9900000.000,,,,,,,,,,,,,,,,,
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,,,,400000.000,
RestructuringReserveAcceleratedDepreciation,,,,,,,,,,,,,,,,,,,,,2800000.000,,,,,
Revenues,,,735800000.000,,781000000.000,792000000.000,740200000.000,679400000.000,801100000.000,1037600000.000,1008900000.000,923600000.000,1002300000.000,1005500000.000,958400000.000,869300000.000,873100000.000,,,,,,,,,
SalesRevenueGoodsNet,718500000.000,768800000.000,735800000.000,640400000.000,781000000.000,792000000.000,740200000.000,679400000.000,801100000.000,1037600000.000,1008900000.000,923600000.000,1002300000.000,1005500000.000,958400000.000,869300000.000,873100000.000,887100000.000,841600000.000,775800000.000,847000000.000,861500000.000,843600000.000,787700000.000,898800000.000,814100000.000
SalesRevenueNet,,,735800000.000,,781000000.000,792000000.000,740200000.000,679400000.000,801100000.000,1037600000.000,1008900000.000,923600000.000,1002300000.000,1005500000.000,958400000.000,869300000.000,873100000.000,,,,,,,,,
SegmentReportingInformationRevenue,,768800000.000,735800000.000,,781000000.000,792000000.000,740200000.000,679400000.000,801100000.000,1037600000.000,1008900000.000,,,,,,,,,,,,,,,
SegmentReportingInformationRevenueFromExternalCustomers,,768800000.000,,,,,,,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,76800000.000,78700000.000,71500000.000,154700000.000,96100000.000,101600000.000,92300000.000,130600000.000,121900000.000,123000000.000,119700000.000,93000000.000,131800000.000,135100000.000,119000000.000,166900000.000,99700000.000,105400000.000,99900000.000,125600000.000,114200000.000,110800000.000,101900000.000,97400000.000,106000000.000,108000000.000
ShareBasedCompensation,1200000.000,,,,2000000.000,,,,7000000.000,,,,3800000.000,,,,1900000.000,,,,2200000.000,,,,2400000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,4000000.000,,,,6300000.000,,,,700000.000,,,,-1900000.000,,,,-1100000.000,,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,,800000.000,,,,,,,,,,,,,,,,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,,,,,,,,,4000000.000,,,,,,,,,,,,,
TreasuryStockValueAcquiredCostMethod,,,,,1400000.000,,,,20800000.000,,,,51000000.000,,,,19600000.000,,,,39600000.000,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,1400000.000,,,,,,,,,,,,,,,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,1400000.000,-200000.000,,100000.000,-1200000.000,100000.000,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,600000.000,700000.000
WeightedAverageNumberOfDilutedSharesOutstanding,96400000.000,95500000.000,94000000.000,-191600000.000,90700000.000,90700000.000,90200000.000,-181800000.000,92800000.000,99100000.000,98100000.000,-193500000.000,95700000.000,94300000.000,93100000.000,-189600000.000,90100000.000,89800000.000,88400000.000,-179600000.000,85500000.000,84700000.000,84500000.000,-170100000.000,82700000.000,82500000.000
WeightedAverageNumberOfSharesOutstandingBasic,93900000.000,93100000.000,91800000.000,-186600000.000,89100000.000,89100000.000,88800000.000,-177900000.000,91700000.000,97700000.000,96700000.000,-190600000.000,94500000.000,93000000.000,91800000.000,-187000000.000,89200000.000,88900000.000,87500000.000,-177800000.000,84700000.000,84100000.000,83900000.000,-168800000.000,82100000.000,81800000.000
