,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
ForeignCurrencyTransactionGainLossUnrealized,71000.000,,,,,,-980000.000,,,,125000.000,,,,-55000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,14000.000,-20000.000,,,,-240000.000,-28000.000,
GainsLossesOnExtinguishmentOfDebt,,-883000.000,-5147000.000,,,,,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,-15072000.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,7143000.000,7324000.000,6015000.000,8100000.000,8077000.000,8417000.000,11290000.000,9515000.000,9361000.000,9771000.000,10075000.000,6205000.000,4233000.000,6320000.000,11230000.000,6730000.000,5718000.000,6315000.000
GoodwillImpairmentLoss,,,250000000.000,,,,,,,,,,245604000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-835000.000,22557000.000,-214223000.000,7042000.000,-22115000.000,9877000.000,7667000.000,-7797000.000,-19718000.000,635000.000,-27864000.000,-36180000.000,-275258000.000,-43010000.000,-33468000.000,-26103000.000,-25696000.000,-29838000.000
IncomeTaxExpenseBenefit,-5460000.000,-5032000.000,-593000.000,-8602000.000,-6718000.000,-542000.000,-300000.000,48000.000,-6309000.000,-3695000.000,-8892000.000,-7348000.000,-15635000.000,219000.000,3939000.000,-6494000.000,-4704000.000,-4515000.000
IncomeTaxesPaid,,,,,,,,,,,-16000.000,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,251000.000,,,
IncreaseDecreaseInAccountsPayableTrade,,,,,,,336000.000,,,,-593000.000,,,,-92000.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-960000.000,,,,-3702000.000,,,,-1171000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,32428000.000,,,,-3350000.000,,,,-6035000.000,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,6261000.000,,,,5589000.000,,,,-5012000.000,,,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,,,-8600000.000,,,,,,10900000.000,
IncreaseDecreaseInInventories,,,,,,,45693000.000,,,,179651000.000,,,,-32472000.000,,,
IncreaseDecreaseInMarginDepositsOutstanding,,,,,,,-11551000.000,,,,40915000.000,,,,-1185000.000,,,
IncreaseDecreaseInOperatingCapital,90430000.000,,,,,,-84666000.000,,,,101172000.000,,,,-38802000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,-79000.000,,,,-654000.000,,,,-106000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,63000.000,,,,,,,,-80000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,1420000.000,,,,-186000.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-1538000.000,,,,,,,,,,,
IncreaseDecreaseInUnbilledReceivables,,,,,,,-77427000.000,,,,-116120000.000,,,,-14953000.000,,,
InterestExpense,18653000.000,19370000.000,19598000.000,17009000.000,16672000.000,17279000.000,16206000.000,16397000.000,17114000.000,16598000.000,12313000.000,12735000.000,13182000.000,13106000.000,12741000.000,12965000.000,13265000.000,13330000.000
InterestPaid,,,,,,,948000.000,,,,1585000.000,,,,21546000.000,,,
InventoryWriteDown,,,,,,,,,,,,10500000.000,31700000.000,,,,600000.000,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,,,,0.020,,,,0.019,,,,0.018,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,,17265000.000,,,,-914000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-17744000.000,,,,,,-66627000.000,,,,76454000.000,,,,-33231000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-17744000.000,,,,,,-66627000.000,,,,76454000.000,,,,-33231000.000,,,
NetCashProvidedByUsedInInvestingActivities,-10922000.000,,,,,,-302000.000,,,,-671000.000,,,,-609000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10922000.000,,,,,,-302000.000,,,,-671000.000,,,,-609000.000,,,
NetCashProvidedByUsedInOperatingActivities,-69490000.000,,,,,,84363000.000,,,,-76896000.000,,,,27306000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-69490000.000,,,,,,84363000.000,,,,-76896000.000,,,,27306000.000,,,
NetIncomeLoss,,27589000.000,-213630000.000,,-15397000.000,10419000.000,7967000.000,-7845000.000,-13409000.000,4330000.000,-18972000.000,-28832000.000,-259623000.000,-43229000.000,-37407000.000,-19609000.000,-20992000.000,-25323000.000
NetIncomeLossAllocatedToGeneralPartners,93000.000,545000.000,-4230000.000,309000.000,-305000.000,206000.000,158000.000,-154000.000,-260000.000,85000.000,-358000.000,-538000.000,-4677000.000,-779000.000,-674000.000,-353000.000,-378000.000,-456000.000
NetIncomeLossAllocatedToLimitedPartners,2266000.000,13681000.000,-105754000.000,7744000.000,-7622000.000,5158000.000,7809000.000,-7691000.000,-13149000.000,4245000.000,-18614000.000,-28294000.000,-254946000.000,-42450000.000,-36733000.000,-19256000.000,-20614000.000,-24867000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,-0.220,-0.370,,-0.520,-0.780,-6.850,-1.190,-0.970,-0.510,-0.540,-0.650
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.070,0.400,-3.070,0.210,-0.220,0.150,0.230,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-0.220,-0.370,,-0.520,-0.780,-6.850,-1.190,-0.970,-0.510,-0.540,-0.650
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,0.070,0.400,-3.070,0.210,-0.220,0.150,0.230,,,,,,,,,,,
OilAndGasRevenue,45764000.000,75659000.000,89904000.000,57254000.000,24545000.000,73831000.000,57189000.000,36863000.000,25847000.000,87497000.000,55377000.000,10590000.000,39219000.000,-6867000.000,9245000.000,17336000.000,18620000.000,9144000.000
OperatingCostsAndExpenses,10828000.000,14351000.000,9702000.000,9097000.000,8826000.000,8330000.000,10444000.000,8877000.000,8426000.000,13087000.000,10953000.000,12062000.000,9434000.000,6781000.000,,,,
OtherNonoperatingIncomeExpense,18000.000,22000.000,7000.000,120000.000,8000.000,-3000.000,-391000.000,17000.000,14000.000,2000.000,16000.000,2000.000,72000.000,-79000.000,5000.000,6000.000,-7000.000,0.000
PartnersCapitalAccountSaleOfUnits,,,,,,,,,,,6385000.000,,,,,,,
PartnersCapitalAccountUnitBasedCompensation,,,,,,,,,,,250000.000,,,,,,,
PaymentsOfCapitalDistribution,25641000.000,,,,,,12316000.000,,,,7368000.000,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,857000.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,10922000.000,,,,,,302000.000,,,,685000.000,,,,609000.000,,,
ProceedsFromLinesOfCredit,82883000.000,,,,,,51000000.000,,,,352500000.000,,,,45100000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,14000.000,,,,,,,
ProfitLoss,4625000.000,,,,,,,,,,,,,,,,,
RepaymentsOfLinesOfCredit,72810000.000,,,,,,105000000.000,,,,267500000.000,,,,78000000.000,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,311000.000,,,,321000.000,,,,331000.000,,,
SegmentReportingInformationRevenue,,,,,24545000.000,73831000.000,,,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,250000.000,,,,583000.000,,,
UnrealizedGainLossOnDerivatives,-10820000.000,,,,,,20118000.000,,,,-1151000.000,,,,-10331000.000,,,
