,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,1887176.000,2933889.000
CostOfGoodsSold,11245373.000,14253856.000
EarningsPerShareBasic,2.470,2.970
EarningsPerShareDiluted,0.200,0.260
GrossProfit,4486388.000,5634600.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3175425.000,3933739.000
IncomeTaxExpenseBenefit,1036413.000,1040877.000
InterestExpense,49315.000,65558.000
NetIncomeLoss,2139012.000,2892862.000
NonoperatingIncomeExpense,-49315.000,-65558.000
OperatingIncomeLoss,3224740.000,3999297.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-251836.000,41027.000
SalesRevenueGoodsNet,15731761.000,19888456.000
SellingGeneralAndAdministrativeExpense,1261648.000,1635303.000
WeightedAverageNumberOfDilutedSharesOutstanding,10730951.000,10947533.000
WeightedAverageNumberOfSharesOutstandingBasic,867274.000,972533.000
