,2011-11-27,2012-02-26,2012-05-27,2012-08-26,2013-02-24,2013-05-26,2013-08-25,2013-11-24,2014-02-23,2014-05-25,2014-08-31,2014-11-30,2015-03-01,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26,2017-05-28
AccountsPayableTradeCurrent,1415552.000,1917522.000,2101684.000,2345709.000,1846961.000,2019228.000,2605249.000,2181584.000,2667300.000,2473581.000,2869029.000,2494399.000,2632263.000,2636885.000,2793948.000,2104636.000,2630888.000,1841095.000,1729251.000,1346107.000,1880885.000,2246941.000
AccountsReceivableNetCurrent,2916407.000,3986476.000,5229608.000,5198987.000,3963950.000,4580236.000,5318285.000,4813726.000,5405529.000,4829522.000,5963498.000,4974781.000,4444141.000,4091386.000,2985256.000,2861486.000,2299935.000,1721277.000,3823545.000,1050032.000,2555251.000,3015387.000
AccruedLiabilitiesCurrent,124892.000,220683.000,326934.000,335071.000,240936.000,150839.000,65555.000,56486.000,76693.000,171052.000,153913.000,270990.000,316628.000,37025.000,208364.000,,59772.000,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,335.000,1337.000,2339.000,3342.000,4345.000,5347.000,6350.000,7353.000,8355.000,9358.000,10361.000,11363.000,12366.000,13368.000,14371.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9814295.000,,,11598926.000,,,,13822873.000,,,,15809385.000,,,,-17113365.000,,,
AdditionalPaidInCapital,3178164.000,3195545.000,3255520.000,3306235.000,3197846.000,3278984.000,3314193.000,3333651.000,3352670.000,3416943.000,3480450.000,3525327.000,3573886.000,3643197.000,3683471.000,,3767250.000,3816788.000,3848484.000,3874536.000,3910870.000,4111402.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,3683471.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,10074.000,,,10074.000,,,,10074.000,,,,10074.000,,,,10074.000,,,
Assets,19204350.000,19668294.000,20964599.000,23074091.000,24896044.000,26895786.000,28618652.000,28240914.000,28640279.000,28591455.000,28991160.000,28195115.000,28874060.000,29417998.000,29026622.000,27957161.000,27769683.000,26933357.000,25982586.000,24709453.000,24603065.000,24819658.000
AssetsCurrent,8501388.000,8846749.000,10129008.000,11390813.000,10628720.000,10778657.000,10932771.000,11099044.000,11920503.000,12405638.000,13304489.000,12981938.000,13824902.000,13695777.000,13746575.000,13114282.000,13352412.000,12746426.000,10896632.000,10062386.000,11603209.000,11713695.000
