,2011-07-31,2011-10-31,2012-01-31
AssetsCurrent,25620037.000,22830690.000,30816630.000
BankOverdrafts,3207.000,,
CashAndCashEquivalentsAtCarryingValue,25560908.000,22781551.000,26920488.000
InterestBearingDepositsInBanks,25564115.000,22781551.000,26920488.000
InterestReceivableCurrent,55922.000,49139.000,45204.000
LiabilitiesAndStockholdersEquity,25620037.000,22830690.000,30816630.000
LiabilitiesCurrent,12739.000,7749.000,9125.000
OtherAccruedLiabilitiesCurrent,9532.000,7749.000,9125.000
TemporaryEquityCarryingAmount,25607298.000,22822941.000,30807505.000
TemporaryEquitySharesAuthorized,12000000.000,12000000.000,12000000.000
TemporaryEquitySharesIssued,300000.000,300000.000,400000.000
TemporaryEquitySharesOutstanding,300000.000,300000.000,400000.000
