,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3676850.000,3874946.000
AccountsReceivableNetCurrent,2330.000,544149.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,73902.000,56889.000
AdditionalPaidInCapital,8056125.000,8056125.000
Assets,16099156.000,15891608.000
AssetsCurrent,762905.000,1702326.000
AssetsNoncurrent,15336251.000,14189282.000
Cash,70857.000,33422.000
CashAndCashEquivalentsAtCarryingValue,70857.000,33422.000
CommonStockValue,58389.000,58389.000
ConvertibleDebtCurrent,504879.000,506709.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,105327.000,625390.000
DepositsAssetsNoncurrent,10788783.000,10958608.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,9640327.000,10316805.000
DueFromRelatedPartiesCurrent,1850.000,1850.000
EquityMethodInvestments,16190.000,16680.000
InvestmentsInPowerAndDistributionProjects,4486550.000,3169210.000
Liabilities,17234824.000,17720767.000
LiabilitiesAndStockholdersEquity,16099156.000,15891608.000
LiabilitiesCurrent,4373882.000,
LoansPayableCurrent,192153.000,184917.000
LongTermDebtNoncurrent,12860942.000,13154195.000
NotesAndLoansReceivableNetNoncurrent,17984.000,20986.000
OtherAssetsCurrent,103799.000,107300.000
PrepaidExpenseCurrent,252127.000,138068.000
PropertyPlantAndEquipmentNet,4343.000,4100.000
StockholdersEquity,-1135668.000,-1829159.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1135668.000,-1829159.000
ValueAddedTaxReceivableCurrent,226615.000,252147.000
