,2011-06-30,2011-12-31,2012-03-31
AccountsPayableCurrent,5544000.000,6732000.000,7209000.000
AccountsReceivableNetCurrent,19772000.000,23346000.000,19750000.000
AccruedIncomeTaxesCurrent,,1053000.000,1273000.000
AdditionalPaidInCapital,161000.000,3297000.000,1389000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1544000.000,2008000.000,1970000.000
Assets,126074000.000,121889000.000,114522000.000
AssetsCurrent,34648000.000,46912000.000,43646000.000
AssetsHeldForSaleCurrent,1952000.000,14416000.000,14416000.000
AssetsNoncurrent,8379000.000,7908000.000,7635000.000
CashAndCashEquivalentsAtCarryingValue,5231000.000,5330000.000,5281000.000
DeferredRevenueCurrent,11729000.000,12090000.000,12161000.000
DeferredTaxAssetsNetCurrent,996000.000,1150000.000,1211000.000
DeferredTaxLiabilitiesNoncurrent,22348000.000,21490000.000,20312000.000
DueToAffiliateCurrent,1735000.000,1155000.000,1215000.000
EmployeeRelatedLiabilitiesCurrent,4493000.000,2966000.000,4482000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,3724000.000,3856000.000,3921000.000
FiniteLivedIntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationGross,,3297000.000,
IncomeTaxesReceivable,2778000.000,0.000,
IntangibleAssetsNetExcludingGoodwill,5796000.000,5665000.000,5599000.000
InterestPayableCurrent,1954000.000,1785000.000,1598000.000
InventoryNet,2565000.000,1825000.000,1900000.000
Liabilities,125913000.000,118592000.000,113133000.000
LiabilitiesAndStockholdersEquity,126074000.000,121889000.000,114522000.000
LiabilitiesCurrent,37884000.000,43857000.000,46364000.000
LongTermDebtCurrent,10000000.000,17000000.000,17000000.000
LongTermDebtNoncurrent,63093000.000,50484000.000,43799000.000
OtherAccruedLiabilitiesCurrent,2429000.000,1076000.000,1426000.000
OtherLiabilitiesNoncurrent,2588000.000,2761000.000,2658000.000
PartnersCapital,161000.000,,1389000.000
PrepaidExpenseAndOtherAssetsCurrent,1354000.000,845000.000,1088000.000
PropertyPlantAndEquipmentNet,83047000.000,67069000.000,63241000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,161000.000,3297000.000,1389000.000
