,2011-12-31
CashPeriodIncreaseDecrease,-14787.000
EarningsPerShareBasicAndDiluted,-0.020
FranchiseCosts,492.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-81743.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,66290.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-666.000
InterestExpense,5979.000
NetCashProvidedByUsedInOperatingActivities,-14787.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14787.000
NetIncomeLoss,-81743.000
NetIncomeLossAvailableToCommonStockholdersBasic,-81743.000
OperatingIncomeLoss,-81743.000
OtherGeneralAndAdministrativeExpense,75272.000
