,2016-09-30,2016-12-31,2017-03-31
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1146000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,254000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,26352000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,308000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,974000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,4250000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,10647000.000,
OtherAccruedLiabilitiesCurrent,,5716000.000,
OtherAssetsMiscellaneousNoncurrent,,3243000.000,
OtherAssetsNoncurrent,3043000.000,44311000.000,43254000.000
OtherDeferredCostsGross,,102265000.000,
OtherDeferredCostsNet,,87512000.000,85745000.000
PrepaidExpenseAndOtherAssetsCurrent,7618000.000,6401000.000,7836000.000
PropertyPlantAndEquipmentGross,,171929000.000,
PropertyPlantAndEquipmentNet,117297000.000,116092000.000,114456000.000
PurchaseCommitmentRemainingMinimumAmountCommitted,,1100000.000,
RestrictedCashAndCashEquivalents,,6100000.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,283000.000,166000.000,166000.000
RestrictedCashAndCashEquivalentsNoncurrent,5558000.000,5895000.000,6003000.000
RetainedEarningsAccumulatedDeficit,-183089000.000,-190635000.000,-196762000.000
StockholdersEquity,253691000.000,367506000.000,364233000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,253691000.000,367506000.000,364233000.000
