,2011-06-30,2011-09-30,2012-03-31
AvailableForSaleSecuritiesGrossRealizedGains,,,3000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,84300000.000
ComprehensiveIncomeNetOfTax,,,-40942000.000
DepreciationDepletionAndAmortization,,,244000.000
EarningsPerShareBasicAndDiluted,-0.680,-0.840,-1.250
GeneralAndAdministrativeExpense,4769000.000,4907000.000,5686000.000
IncreaseDecreaseInAccountsPayable,,,2089000.000
IncreaseDecreaseInAccruedLiabilities,,,941000.000
IncreaseDecreaseInDeferredRevenue,,,-1077000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-516000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,114000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4336000.000
IncreaseDecreaseInReceivables,,,599000.000
InterestExpense,98000.000,60000.000,10000.000
InterestPaid,,,10000.000
InvestmentIncomeInterest,98000.000,95000.000,100000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,-315000.000
LicenseAndServicesRevenue,132000.000,96000.000,73000.000
LicensesRevenue,1077000.000,1076000.000,1077000.000
NetCashProvidedByUsedInFinancingActivities,,,158078000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,158078000.000
NetCashProvidedByUsedInInvestingActivities,,,-33080000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-33080000.000
NetCashProvidedByUsedInOperatingActivities,,,-40698000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-40698000.000
NetIncomeLoss,-18114000.000,-22475000.000,-40922000.000
NonoperatingIncomeExpense,6000.000,35000.000,91000.000
OperatingExpenses,20296000.000,24200000.000,42489000.000
OperatingIncomeLoss,-18120000.000,-22510000.000,-41013000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-20000.000
OtherNonoperatingIncomeExpense,6000.000,,1000.000
PaymentsToAcquireAvailableForSaleSecurities,,,67626000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,105000.000
ProceedsFromIssuanceOfCommonStock,,,158096000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,34651000.000
ReimbursementRevenue,967000.000,518000.000,326000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,18000.000
ResearchAndDevelopmentExpense,15527000.000,19293000.000,36803000.000
Revenues,2176000.000,1690000.000,1476000.000
SalesRevenueNet,2176000.000,1690000.000,1476000.000
ShareBasedCompensation,,,3055000.000
