,2017-03-31
EarningsPerShareBasicAndDiluted,-0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8224.000
IncreaseDecreaseInAccruedLiabilities,496.000
NetCashProvidedByUsedInFinancingActivities,7728.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7728.000
NetCashProvidedByUsedInOperatingActivities,-7728.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7728.000
NetIncomeLoss,-8224.000
OperatingExpenses,8224.000
OperatingIncomeLoss,-8224.000
ProceedsFromRelatedPartyDebt,7728.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20640000.000
