,2011-06-30,2011-09-30
AmortizationOfDebtDiscountPremium,7835.000,7836.000
AssetImpairmentCharges,0.000,0.000
CostOfGoodsAndServicesSold,16338.000,16044.000
DepreciationAndAmortization,3164.000,3086.000
EarningsPerShareBasicAndDiluted,-0.001,-0.000
GainLossOnDerivativeInstrumentsNetPretax,6468.000,21341.000
GrossProfit,49395.000,48129.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-259296.000,-258493.000
IncomeTaxExpenseBenefit,0.000,0.000
InterestExpense,-4363.000,-5058.000
NetIncomeLoss,-412658.000,-242771.000
NetIncomeLossAttributableToNoncontrollingInterest,153362.000,-15722.000
NonoperatingIncomeExpense,7917.000,15791.000
OperatingExpenses,316608.000,322413.000
OperatingIncomeLoss,-267213.000,-274284.000
OtherNonoperatingIncome,13647.000,7344.000
ProfitLoss,-259296.000,-258493.000
Revenues,65733.000,64173.000
SalesRevenueNet,65733.000,64173.000
SellingGeneralAndAdministrativeExpense,313444.000,319327.000
