,2011-06-30,2011-09-30
GeneralAndAdministrativeExpense,3050.000,3000.000
IncomeLossFromContinuingOperations,,-50734.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-43950.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000
InterestExpense,30291.000,33023.000
LaborAndRelatedExpense,4682.000,4831.000
NetIncomeLoss,,-50734.000
NonoperatingIncomeExpense,-30723.000,-33445.000
OperatingExpenses,13227.000,17289.000
OperatingIncomeLoss,-13227.000,-17289.000
OtherNonoperatingIncomeExpense,-432.000,-422.000
ProfessionalFees,5495.000,9458.000
ProfitLoss,-43950.000,
