,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,199207.000,,,,516900.000
CostOfRevenue,796955.000,4993699.000,3726117.000,-1805847.000,1682531.000
Depreciation,199207.000,444521.000,449257.000,451527.000,516900.000
GrossProfit,428221.000,1147218.000,861115.000,-1345727.000,1205322.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,-0.000,,,,
IncreaseDecreaseInAccountsReceivable,-44671.000,,,,-733981.000
IncreaseDecreaseInDeferredRevenue,100.000,,,,103613.000
InterestExpense,-3884.000,-5211.000,-8884.000,-19768.000,-9431.000
NetCashProvidedByUsedInFinancingActivities,-157861.000,,,,-97833.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-157861.000,,,,-97833.000
NetCashProvidedByUsedInInvestingActivities,-129454.000,,,,925990.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-129454.000,,,,925990.000
NetCashProvidedByUsedInOperatingActivities,252947.000,,,,721285.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,252947.000,,,,721285.000
NetIncomeLoss,-88503.000,175349.000,-284435.000,-2584515.000,-363092.000
OperatingExpenses,512840.000,966658.000,1136666.000,1219020.000,1558983.000
OtherGeneralAndAdministrativeExpense,79940.000,133189.000,105923.000,481364.000,386603.000
OtherOperatingIncomeExpenseNet,-3884.000,-5211.000,-8884.000,-19768.000,-9431.000
Revenues,1225176.000,6140917.000,4587232.000,-3151574.000,2887853.000
SalesRevenueNet,1225176.000,6140917.000,4587232.000,-3151574.000,2887853.000
SellingAndMarketingExpense,,,,,33235.000
TemporaryEquityForeignCurrencyTranslationAdjustments,34089.000,-1288.000,11688.000,0.000,-7151.000
