,2011-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-9474.000
EarningsPerShareBasicAndDiluted,0.000
GainsLossesOnExtinguishmentOfDebt,18570.000
GeneralAndAdministrativeExpense,83913.000
IncomeLossFromContinuingOperations,-83913.000
IncreaseDecreaseInAccountsPayable,-26131.000
IncreaseDecreaseInAccruedLiabilities,45000.000
NetCashProvidedByUsedInFinancingActivities,20000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20000.000
NetCashProvidedByUsedInOperatingActivities,-29474.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29474.000
NetIncomeLoss,-65343.000
NonoperatingIncomeExpense,18570.000
OperatingExpenses,83913.000
ShareBasedCompensation,17000.000
