,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,265500000.000,263600000.000,279200000.000,619000000.000,621500000.000,621200000.000,545900000.000,483800000.000,573900000.000,557500000.000,525000000.000,524500000.000,573000000.000,592000000.000,660200000.000,638700000.000,686800000.000,733300000.000,716600000.000,675300000.000,719700000.000,777600000.000,823300000.000,885700000.000,581100000.000
AccountsReceivableNetCurrent,,,,,,,,,,,1216400000.000,1126400000.000,911600000.000,961000000.000,1042700000.000,1002200000.000,975500000.000,1040900000.000,898600000.000,758400000.000,787600000.000,839900000.000,779400000.000,898700000.000,450500000.000
AccruedEmployeeBenefitsCurrent,,,,9800000.000,,,,9700000.000,,,,7000000.000,,,,8600000.000,,,,6600000.000,,,,5300000.000,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,262000000.000,,,,347500000.000,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,65900000.000,,,,23800000.000,,,,35600000.000,,,,38100000.000,,,,49700000.000,,,,57600000.000,
AccruedSalariesCurrent,,,,275700000.000,,,,264800000.000,,,,300600000.000,,,,326700000.000,,,,288400000.000,,,,248300000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2330800000.000,2287400000.000,2288800000.000,2349800000.000,2314500000.000,2373600000.000,2433900000.000,2445600000.000,2453100000.000,2504400000.000,2491200000.000,2520200000.000,2546400000.000,2458700000.000,2391300000.000,2190400000.000,2294000000.000,2269700000.000,2219100000.000,2271700000.000,2265700000.000,2291200000.000,2255600000.000,2208700000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,3300000.000,3200000.000,3100000.000,2100000.000,1900000.000,1900000.000,2300000.000,1500000.000,1600000.000,4800000.000,1400000.000,3200000.000,1500000.000,-200000.000,4000000.000,5200000.000,-800000.000,4900000.000,,8300000.000,,,,8500000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,46800000.000,45800000.000,43700000.000,43200000.000,43000000.000,40100000.000,40300000.000,142300000.000,137200000.000,136300000.000,137500000.000,146200000.000,144400000.000,143800000.000,132900000.000,236500000.000,219200000.000,220900000.000,,266000000.000,,,,276700000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-6900000.000,19200000.000,-78700000.000,-104000000.000,3800000.000,-145700000.000,-55300000.000,-24100000.000,-46000000.000,-141200000.000,-112900000.000,-134400000.000,-132000000.000,-111300000.000,-251900000.000,-382500000.000,-455300000.000,-448800000.000,,-564000000.000,,,,-701900000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-50400000.000,-23400000.000,-119300000.000,-145100000.000,-37300000.000,-183900000.000,-93300000.000,-164900000.000,-181600000.000,-272700000.000,-249000000.000,-277400000.000,-274900000.000,-255300000.000,-380800000.000,-613800000.000,-675300000.000,-684100000.000,-813200000.000,-820000000.000,-854300000.000,-843500000.000,-858900000.000,-949100000.000,-899000000.000
AdditionalPaidInCapital,1160600000.000,1168400000.000,1173000000.000,1689600000.000,1680500000.000,1687300000.000,1685600000.000,1684900000.000,1680600000.000,1688800000.000,1694000000.000,1695300000.000,1708800000.000,1721700000.000,1733000000.000,1787000000.000,1809700000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,1829800000.000,1843600000.000,1915000000.000,1936600000.000,1953900000.000,1958900000.000,1974100000.000,1983500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,18800000.000,16900000.000,16000000.000,16300000.000,18600000.000,20300000.000,23300000.000,25900000.000,27200000.000,29400000.000,35800000.000,31400000.000,32600000.000,33200000.000,31500000.000,28800000.000,27500000.000,27300000.000,26100000.000,24900000.000,24600000.000,22600000.000,23600000.000,20300000.000,8500000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,13500000.000,
Assets,5490300000.000,5587300000.000,5618300000.000,11496700000.000,11321000000.000,11108800000.000,10177700000.000,9437200000.000,9273300000.000,9219400000.000,9343800000.000,9134200000.000,8570300000.000,8532300000.000,8354500000.000,8041700000.000,7853500000.000,7955400000.000,7586300000.000,7426000000.000,7539300000.000,7526700000.000,7605800000.000,7389100000.000,7421200000.000
AssetsCurrent,2122100000.000,2207800000.000,2290600000.000,3262600000.000,3010600000.000,3039100000.000,3481900000.000,3222400000.000,3276700000.000,3332200000.000,3434500000.000,3417700000.000,2670500000.000,2887400000.000,2912700000.000,2691600000.000,2676600000.000,2745000000.000,2485600000.000,2215600000.000,2319100000.000,2360000000.000,2376100000.000,2215300000.000,4287500000.000
AssetsHeldForSaleCurrent,,,,,,,264100000.000,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,43500000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,27300000.000,47300000.000,5800000.000,5500000.000,10300000.000,3500000.000,3400000.000,7000000.000,3300000.000,2891800000.000
