,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-31,2013-03-29,2013-06-28,2013-09-27,2013-12-31,2014-03-28,2014-09-26,2014-12-31,2015-03-27,2015-06-26,2015-09-25,2015-12-31,2016-03-25,2016-06-24,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,275146000.000,276824000.000,275068000.000,265677000.000,282060000.000,279074000.000,287350000.000,263493000.000,235512000.000,191800000.000,193146000.000,183964000.000,137986000.000,146546000.000,143350000.000,136359000.000,107601000.000,90610000.000,87475000.000,83216000.000,87218000.000,69742000.000,81751000.000
AccountsReceivableNetCurrent,798508000.000,785559000.000,752756000.000,799392000.000,808061000.000,778530000.000,780613000.000,868175000.000,740512000.000,729944000.000,577136000.000,576875000.000,479867000.000,448496000.000,468489000.000,439365000.000,423791000.000,386097000.000,381632000.000,329785000.000,325315000.000,300255000.000,306030000.000
AccruedEmployeeBenefitsCurrent,,,,,513000.000,796000.000,1034000.000,1171000.000,823000.000,1071000.000,944000.000,929000.000,973000.000,402000.000,665000.000,712000.000,926000.000,1032000.000,1229000.000,1213000.000,1239000.000,1056000.000,819000.000
AccruedIncomeTaxesCurrent,548000.000,124000.000,1077000.000,2073000.000,1871000.000,3887000.000,4071000.000,5532000.000,8324000.000,17845000.000,14020000.000,10143000.000,7577000.000,4424000.000,2580000.000,2715000.000,202000.000,8130000.000,10042000.000,14002000.000,8111000.000,9303000.000,11188000.000
AccruedInsuranceCurrent,,,,,57472000.000,56464000.000,62670000.000,51921000.000,52718000.000,49748000.000,40120000.000,21050000.000,19898000.000,20551000.000,20856000.000,23779000.000,32654000.000,35530000.000,27472000.000,24536000.000,22249000.000,26201000.000,23853000.000
AccruedLiabilitiesCurrent,,,,,,,202463000.000,152587000.000,159098000.000,144115000.000,200533000.000,161707000.000,136049000.000,130026000.000,111891000.000,117025000.000,110012000.000,114718000.000,83765000.000,107529000.000,103709000.000,104078000.000,78117000.000
AccruedVacationCurrent,,,,,21883000.000,22546000.000,21484000.000,24169000.000,24470000.000,22354000.000,20383000.000,21608000.000,20886000.000,18889000.000,18213000.000,18449000.000,17954000.000,14433000.000,16943000.000,17839000.000,17155000.000,12462000.000,14397000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10387000.000,11827000.000,13238000.000,14748000.000,16009000.000,17427000.000,14736000.000,16103000.000,18874000.000,17641000.000,18626000.000,20592000.000,18917000.000,19861000.000,20829000.000,23123000.000,22474000.000,23385000.000,24138000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,273000.000,142000.000,-59000.000,76000.000,-156000.000,34000.000,83000.000,-180000.000,-208000.000,-172000.000,-197000.000,-137000.000,-271000.000,-281000.000,-354000.000,-346000.000,-346000.000,-360000.000,-358000.000,-359000.000,-498000.000,-510000.000,-502000.000
AdditionalPaidInCapitalCommonStock,550715000.000,550831000.000,550951000.000,549056000.000,549161000.000,549360000.000,549322000.000,549402000.000,549478000.000,549547000.000,549581000.000,551120000.000,552430000.000,552894000.000,552988000.000,553190000.000,554055000.000,554379000.000,554598000.000,554751000.000,554928000.000,555163000.000,555202000.000
