,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcceleratedShareRepurchasesFinalPricePaidPerShare,62.540,,,,,
AcceleratedShareRepurchasesInitialPricePaidPerShare,64.170,,,,,
AdjustmentForAmortization,82000000.000,62000000.000,,,,
AllocatedShareBasedCompensationExpense,139000000.000,183000000.000,144000000.000,134000000.000,99000000.000,93000000.000
AmortizationOfIntangibleAssets,,36000000.000,26000000.000,22000000.000,22000000.000,16000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2800000.000,1800000.000,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-699000000.000,860000000.000,1288000000.000,-1287000000.000,-1544000000.000,222000000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-63000000.000,0.000,0.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-232000000.000,0.000,0.000,,,
CommonStockDividendsPerShareDeclared,1.970,2.150,2.380,2.710,3.100,3.500
ComprehensiveIncomeNetOfTax,861000000.000,681000000.000,3755000000.000,-303000000.000,2026000000.000,1974000000.000
CostOfGoodsSold,11491000000.000,10415000000.000,10623000000.000,10431000000.000,10333000000.000,11002000000.000
CostOfServices,9295000000.000,9223000000.000,8659000000.000,7947000000.000,7551000000.000,7729000000.000
CurrentFederalTaxExpenseBenefit,592000000.000,912000000.000,803000000.000,701000000.000,310000000.000,661000000.000
CurrentForeignTaxExpenseBenefit,18000000.000,15000000.000,28000000.000,10000000.000,21000000.000,14000000.000
CurrentIncomeTaxExpenseBenefit,610000000.000,927000000.000,831000000.000,711000000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,472000000.000,49000000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,-3000000.000,-1000000.000
DeferredIncomeTaxExpenseBenefit,387000000.000,60000000.000,80000000.000,157000000.000,,
DeferredIncomeTaxesAndTaxCredits,,,128000000.000,216000000.000,572000000.000,36000000.000
DefinedBenefitPlanActualReturnOnPlanAssetsSoldDuringPeriod,8000000.000,,,,,
DefinedBenefitPlanActualReturnOnPlanAssetsStillHeld,172000000.000,,,,,
DefinedBenefitPlanActuarialNetGainsLosses,3900000000.000,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,448000000.000,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetGainLossBeforeTax,-179000000.000,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,28000000.000,109000000.000,,,,
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets,1386000000.000,,,,,
DefinedBenefitPlanContributionsByEmployer,,300000000.000,,,,
DefinedBenefitPlanDivestituresPlanAssets,-1180000000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,-75000000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,88000000.000,81000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,-6000000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,6000000.000,5000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,64000000.000,73000000.000,67000000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,5000000.000,5000000.000,4000000.000,,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,-730000000.000,-721000000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,,-82000000.000,-79000000.000
DefinedContributionPlanCostRecognized,297000000.000,293000000.000,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,285000000.000,282000000.000,291000000.000,311000000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.040,0.040,0.040,0.080,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,0.500,0.070
Depreciation,462000000.000,448000000.000,,,,
