,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,475673.000
AmortizationOfFinancingCosts,,,328.000
AmortizationOfIntangibleAssets,,,14982.000
BusinessCombinationAcquisitionRelatedCosts,,112711.000,
CostsAndExpensesRelatedParty,,4611.000,6727.000
Depreciation,,3288.000,10325.000
DepreciationAndAmortization,,10376.000,25307.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,22095.000,21089.000
Dividends,,,27521.000
DividendsCash,,,103917.000
DividendsCommonStockCash,,,16429.000
DividendsStock,,,-90486.000
EarningsPerShareBasicAndDiluted,-1.110,-1.760,
GeneralAndAdministrativeExpense,26458.000,303921.000,302019.000
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-25090.000
IncreaseDecreaseInAccountsReceivable,,,-788.000
IncreaseDecreaseInDueFromRelatedParties,,,990.000
IncreaseDecreaseInDueToRelatedParties,,,328802.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,15234.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,3867.000
IncreaseDecreaseInSecurityDeposits,,,3101.000
InterestExpense,,2989.000,12941.000
InterestPaid,,,8416.000
InvestmentIncomeInterest,,432.000,1581.000
NetCashProvidedByUsedInContinuingOperations,,,3842410.000
NetCashProvidedByUsedInFinancingActivities,,,3852429.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3852429.000
NetCashProvidedByUsedInInvestingActivities,,,-5421.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5421.000
NetCashProvidedByUsedInOperatingActivities,,,-4598.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4598.000
NetIncomeLoss,-26458.000,-431093.000,-317743.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,-328826.000
OperatingExpenses,26458.000,453714.000,357324.000
OperatingIncomeLoss,,-428536.000,-307883.000
OperatingLeasesIncomeStatementLeaseRevenue,,25178.000,49441.000
OtherIncome,,,1500.000
OwnedPropertyManagementCosts,,,2182.000
PaymentsForCapitalImprovements,,,5421.000
PaymentsOfOrdinaryDividends,,,16429.000
ProceedsFromIssuanceOfCommonStock,,,3874338.000
RepaymentsOfRelatedPartyDebt,,,5480.000
Revenues,,25178.000,49441.000
SalesRevenueNet,,25178.000,47941.000
StockIssued1,,,90486.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,11092.000
StockIssuedDuringPeriodValueNewIssues,,,4024688.000
WeightedAverageNumberOfSharesOutstandingBasic,23773.000,244520.000,
