,2013-09-30,2014-03-31,2014-06-30
EarningsPerShareBasic,-0.000,-0.000,0.000
GeneralAndAdministrativeExpense,917.000,1217.000,850.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1217.000,
NetCashProvidedByUsedInFinancingActivities,-917.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-917.000,,
NetCashProvidedByUsedInOperatingActivities,-917.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-917.000,,
NetIncomeLoss,-917.000,-1217.000,-850.000
OperatingExpenses,917.000,1217.000,850.000
ProceedsFromRelatedPartyDebt,-917.000,,
WeightedAverageNumberOfSharesOutstandingBasic,10000000.000,10000000.000,10000000.000
