,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,127000.000,,,,749000.000,,,,771000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,443000.000,,,,817000.000,,,,839000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,604000.000,,,,1056000.000,,,,907000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,98000.000,,,,994000.000,,,,383000.000,
OtherAssetsNoncurrent,66060000.000,61679000.000,57733000.000,53832000.000,50018000.000,46542000.000,44593000.000,44191000.000,98176000.000,106502000.000,100825000.000,103729000.000
OtherLiabilitiesNoncurrent,967000.000,5000.000,15000.000,28000.000,35000.000,219000.000,90000.000,420000.000,640000.000,243000.000,123000.000,136000.000
OtherReceivablesNetCurrent,,,,,,0.000,0.000,,,,736000.000,118000.000
PartnersCapital,376537000.000,83573000.000,87524000.000,88583000.000,91370000.000,93425000.000,96561000.000,99580000.000,100175000.000,100372000.000,102484000.000,102859000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,797287000.000,834950000.000,830621000.000,826384000.000,836474000.000,847167000.000,865223000.000,863750000.000,891975000.000,920963000.000,907985000.000
PrepaidExpenseAndOtherAssetsCurrent,45000.000,303000.000,212000.000,122000.000,30000.000,382000.000,267000.000,157000.000,73000.000,0.000,269000.000,154000.000
PropertyPlantAndEquipmentNet,835660000.000,806648000.000,842057000.000,866546000.000,914270000.000,962221000.000,1020469000.000,1096354000.000,1203249000.000,1217451000.000,1222238000.000,1223239000.000
PropertyPlantAndEquipmentOther,,,61533000.000,,,,67353000.000,,,,72215000.000,
ReceivablesNetCurrent,61257000.000,29606000.000,37520000.000,16997000.000,22075000.000,14479000.000,11927000.000,6066000.000,9620000.000,15699000.000,12085000.000,19863000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,16963.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,22.890,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,376537000.000,797287000.000,834950000.000,830621000.000,826384000.000,836474000.000,847167000.000,865223000.000,863750000.000,891975000.000,920963000.000,907985000.000
