,2011-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,112125.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1022368.000
AmortizationOfDebtDiscountPremium,117125.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2446.000
CostOfRevenue,197838.000
Depreciation,14179.000
EarningsPerShareBasicAndDiluted,-0.110
GainLossOnDerivativeInstrumentsNetPretax,28904.000
GainLossOnDispositionOfAssets,-2500.000
GainsLossesOnExtinguishmentOfDebt,43198.000
GeneralAndAdministrativeExpense,3950966.000
GrossProfit,-164500.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-25345.000
IncreaseDecreaseInAccountsPayableRelatedParties,528271.000
IncreaseDecreaseInAccountsReceivable,15796.000
IncreaseDecreaseInDeferredRevenue,5833.000
IncreaseDecreaseInPrepaidExpense,-4568.000
InterestExpense,172912.000
InvestmentIncomeInterest,5.000
NetCashProvidedByUsedInFinancingActivities,1356768.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1356768.000
NetCashProvidedByUsedInInvestingActivities,-3848.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3848.000
NetCashProvidedByUsedInOperatingActivities,-1350474.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1350474.000
NetIncomeLoss,-6201795.000
NonoperatingIncomeExpense,-103305.000
OperatingExpenses,5933990.000
OperatingIncomeLoss,-6098490.000
OtherNonoperatingExpense,2500.000
OtherNonoperatingIncome,43198.000
PaymentsToAcquirePropertyPlantAndEquipment,3848.000
ProceedsFromIssuanceOfCommonStock,50200.000
ProceedsFromRelatedPartyDebt,1306568.000
ResearchAndDevelopmentExpense,1983024.000
Revenues,33338.000
SalesRevenueNet,33338.000
ShareBasedCompensation,4292088.000
