,2011-09-30,2011-12-31
AmortizationOfFinancingCostsAndDiscounts,37000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-32000.000,
CommonStockDividendsPerShareDeclared,0.013,0.015
CostOfGoodsAndServicesSold,69225000.000,66468000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,190000.000,
CostOfPurchasedOilAndGas,61747000.000,59275000.000
EarningsPerShareBasic,0.100,0.350
EarningsPerShareDiluted,0.100,0.330
ExciseAndSalesTaxes,7478000.000,7193000.000
ExciseTaxesCollected,7478000.000,7193000.000
GrossProfit,4980000.000,4089000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,842000.000,-776000.000
IncomeTaxExpenseBenefit,22000.000,-3684000.000
IncomeTaxesPaid,11000.000,
IncreaseDecreaseInAccountsReceivable,-847000.000,
InterestAndOtherIncome,2000.000,49000.000
InterestExpense,249000.000,173000.000
InterestPaid,223000.000,
NetCashProvidedByUsedInFinancingActivities,-928000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-928000.000,
NetCashProvidedByUsedInInvestingActivities,-1206000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1206000.000,
NetCashProvidedByUsedInOperatingActivities,2102000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2102000.000,
NetIncomeLoss,820000.000,2908000.000
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,693000.000,
OilAndGasSalesRevenue,66727000.000,63364000.000
OperatingIncomeLoss,1089000.000,-652000.000
OtherLaborRelatedExpenses,,1158000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,13000.000,
PaymentsOfLoanCosts,141000.000,
PaymentsToAcquireOtherProductiveAssets,1060000.000,
PaymentsToAcquirePropertyPlantAndEquipment,146000.000,
ProceedsFromLinesOfCredit,75659000.000,
RepaymentsOfLinesOfCredit,76143000.000,
RepaymentsOfLongTermCapitalLeaseObligations,40000.000,
RepaymentsOfLongTermDebt,250000.000,
Revenues,74205000.000,70557000.000
SalesRevenueNet,74205000.000,70557000.000
SellingGeneralAndAdministrativeExpense,3891000.000,3583000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8593000.000,8720000.000
WeightedAverageNumberOfSharesOutstandingBasic,8367000.000,8405000.000
