,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,6216000.000,,,,8175000.000,,,,9572000.000,,,,10186000.000,
CashAndCashEquivalentsAtCarryingValue,998000.000,5156000.000,1238000.000,385000.000,4080000.000,21609000.000,9230000.000,14975000.000,30974000.000,8269000.000,11172000.000,3449000.000,2682000.000,14506000.000
CustomerDepositsCurrent,9082000.000,,,,14665000.000,,,,14318000.000,,,,13421000.000,
DebtCurrent,600000.000,,,,600000.000,,,,600000.000,,,,600000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,15300000.000,,,,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,15481000.000,16751000.000
DeferredIncomeTaxesAndOtherAssetsCurrent,2207000.000,1347000.000,1541000.000,1807000.000,895000.000,961000.000,917000.000,866000.000,0.000,,,,,
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,1540000.000,1638000.000,1674000.000,1629000.000,15826000.000,15190000.000,15433000.000,16532000.000,15062000.000,14969000.000,14452000.000,14999000.000,,
DeferredTaxAssetsInventory,2012000.000,,,,580000.000,,,,110000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,667000.000,,,,-14931000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,0.000,,,,,
DeferredTaxAssetsNetCurrent,2207000.000,,,,895000.000,,,,,,,,,
DeferredTaxAssetsOther,20000.000,,,,105000.000,,,,2996000.000,,,,3996000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,138000.000,,,,108000.000,,,,296000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,37000.000,,,,102000.000,,,,62000.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,411000.000,,,,473000.000,
DeferredTaxLiabilities,,,,,,,,,15062000.000,,,,15481000.000,
DeferredTaxLiabilitiesNoncurrent,1540000.000,,,,15826000.000,,,,15062000.000,,,,,
DeferredTaxLiabilitiesOther,-262000.000,,,,2946000.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,18115000.000,,,,19004000.000,
DepositAssets,15410000.000,,,,22779000.000,,,,5758000.000,,,,0.000,
DepositsAssetsNoncurrent,,,,,6893000.000,,,,0.000,,,,,
DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,,,,,,,,150060000.000,157714000.000,134087000.000,82043000.000,98299000.000,66858000.000,64030000.000
DerivativeAssetFairValueGrossLiability,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,146066000.000,154105000.000,132041000.000,80294000.000,95125000.000,64495000.000,61299000.000
DerivativeAssetNotSubjectToMasterNettingArrangementDeduction,,,,,,,,1814000.000,1811000.000,1665000.000,1606000.000,2918000.000,2154000.000,2716000.000
DerivativeAssets,65098000.000,35944000.000,55888000.000,96730000.000,229890000.000,169298000.000,134221000.000,150060000.000,157714000.000,134087000.000,82043000.000,98299000.000,66858000.000,64030000.000
DerivativeAssetsCurrent,65098000.000,35944000.000,55888000.000,96730000.000,229890000.000,169298000.000,134221000.000,150060000.000,157714000.000,134087000.000,82043000.000,98299000.000,66858000.000,64030000.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,209000.000,15000.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,96730000.000,229890000.000,,134221000.000,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,2417000.000,,310000.000,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,76165000.000,103589000.000,89176000.000,55685000.000,70309000.000,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,0.000,0.000,0.000,,,,,,,
DerivativeLiabilities,130954000.000,48553000.000,76165000.000,103589000.000,89176000.000,55685000.000,70309000.000,54399000.000,37178000.000,25784000.000,51282000.000,58533000.000,95339000.000,47251000.000
DerivativeLiabilitiesCurrent,130954000.000,48553000.000,76165000.000,103589000.000,89176000.000,55685000.000,70309000.000,54399000.000,37178000.000,25784000.000,51282000.000,58533000.000,95339000.000,47251000.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,,,,,,,,54399000.000,37178000.000,25784000.000,51282000.000,58533000.000,95339000.000,47251000.000
DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,52585000.000,35367000.000,24119000.000,49676000.000,55615000.000,93185000.000,44535000.000
DerivativeLiabilityNotSubjectToMasterNettingArrangementDeduction,,,,,,,,1814000.000,1811000.000,1665000.000,1606000.000,2918000.000,2154000.000,2716000.000
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,68000.000,,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,,,,,1321000.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,12938000.000,14021000.000,8416000.000,5707000.000,7573000.000,14218000.000,9581000.000
DueToRelatedPartiesNoncurrent,,,,,,,,1249000.000,1264000.000,955000.000,1066000.000,1194000.000,1269000.000,1399000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,2933000.000,,,,9006000.000,,,,13434000.000,,,,18640000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,400000.000,,,,4600000.000,,,,4000000.000,,,,4500000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,100000.000,,,,2500000.000,,,,2000000.000,,,,2300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,200000.000,,,,2900000.000,,,,2400000.000,,,,2700000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,300000.000,,,,3400000.000,,,,2800000.000,,,,3200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,300000.000,,,,4000000.000,,,,3400000.000,,,,3700000.000,
FiniteLivedIntangibleAssetsGross,4510000.000,,,,36632000.000,,,,35547000.000,,,,42086000.000,
FiniteLivedIntangibleAssetsNet,1577000.000,,,,27626000.000,,,,22113000.000,,,,23446000.000,
ForeignCurrencyExchangeRateTranslation1,,,,,1.160,1.267,,,,,,,,
Goodwill,37383000.000,37383000.000,37383000.000,37383000.000,63288000.000,63288000.000,63288000.000,63288000.000,63288000.000,63288000.000,70550000.000,70550000.000,70550000.000,70550000.000
IncomeTaxesReceivable,,,,,436000.000,,,,1697000.000,,,,379000.000,
IntangibleAssetsNetExcludingGoodwill,16842000.000,15891000.000,15675000.000,14703000.000,27626000.000,25585000.000,24382000.000,23184000.000,22113000.000,21073000.000,26032000.000,24676000.000,23446000.000,22167000.000
InventoryNet,348107000.000,201466000.000,148079000.000,269734000.000,390555000.000,217912000.000,208758000.000,229416000.000,241320000.000,151956000.000,160394000.000,266728000.000,318899000.000,224288000.000
Liabilities,823631000.000,620782000.000,462553000.000,670624000.000,1223946000.000,1016966000.000,782326000.000,799653000.000,842847000.000,705937000.000,621458000.000,772530000.000,887037000.000,774535000.000
LiabilitiesAndStockholdersEquity,853590000.000,721316000.000,545914000.000,737338000.000,1339840000.000,1168668000.000,922126000.000,937978000.000,1000332000.000,883000000.000,777889000.000,908862000.000,1012474000.000,950802000.000
LiabilitiesCurrent,471161000.000,354583000.000,195601000.000,409599000.000,765468000.000,508818000.000,409221000.000,435788000.000,524342000.000,235014000.000,157864000.000,370259000.000,451199000.000,284930000.000
LineOfCredit,,,,,,,,,,,428200000.000,563812000.000,,544100000.000
LinesOfCreditCurrent,126652000.000,90512000.000,,150153000.000,396961000.000,258460000.000,206981000.000,229839000.000,332703000.000,91410000.000,0.000,196851000.000,153603000.000,92516000.000
LongTermDebt,459500000.000,337600000.000,247700000.000,391800000.000,815570000.000,728386000.000,542047000.000,555153000.000,616475000.000,527514000.000,,,,
LongTermDebtCurrent,126652000.000,90512000.000,,150153000.000,397214000.000,258678000.000,207206000.000,230059000.000,332914000.000,91632000.000,,,,
LongTermDebtNoncurrent,332848000.000,247088000.000,247700000.000,241647000.000,418356000.000,469708000.000,334841000.000,325094000.000,283561000.000,435882000.000,,,,
LongTermLineOfCredit,332848000.000,247088000.000,247700000.000,241647000.000,417789000.000,469240000.000,334419000.000,324661000.000,283197000.000,435560000.000,428200000.000,366961000.000,,451584000.000
MarginDepositAssets,,,,,,,,,37089000.000,,,,33193000.000,
MembersEquity,,,83361000.000,66714000.000,115894000.000,151702000.000,,,,,,,,
NoncurrentAssets,116807000.000,,,,250126000.000,,,,250909000.000,,,,251101000.000,
OperatingLeasesFutureMinimumPaymentsDue,27368000.000,,,,59432000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,6227000.000,,,,14224000.000,,,,15450000.000,,,,15898000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,459000.000,,,,3962000.000,,,,3421000.000,,,,1137000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,2654000.000,,,,8821000.000,,,,10101000.000,,,,3608000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,5525000.000,,,,11629000.000,,,,14835000.000,,,,10271000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,5604000.000,,,,14344000.000,,,,15604000.000,,,,15012000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,6899000.000,,,,6452000.000,,,,,,,,,
OtherAccruedLiabilitiesCurrent,14795000.000,,,,14340000.000,,,,12709000.000,,,,18287000.000,
OtherAssets,4531000.000,,,,9382000.000,,,,9746000.000,,,,7240000.000,
OtherAssetsCurrent,25369000.000,24589000.000,18939000.000,49291000.000,52416000.000,50115000.000,41637000.000,41840000.000,57006000.000,54657000.000,43939000.000,46200000.000,43316000.000,32341000.000
OtherAssetsMiscellaneousNoncurrent,,,,,2162000.000,,,,1594000.000,,,,1102000.000,
OtherAssetsNoncurrent,,,,,30219000.000,26322000.000,24934000.000,23965000.000,16160000.000,31576000.000,16028000.000,14926000.000,13668000.000,68533000.000
OtherIntangibleAssetsNet,2054000.000,,,,,,,,,,,,,
OtherLiabilities,15015000.000,14458000.000,14087000.000,13877000.000,17884000.000,18157000.000,17642000.000,17323000.000,14995000.000,15694000.000,15183000.000,14637000.000,12790000.000,15988000.000
OtherLongTermDebt,,,,,567000.000,468000.000,422000.000,433000.000,364000.000,322000.000,,,,
OtherShortTermBorrowings,,,,,253000.000,218000.000,225000.000,220000.000,211000.000,222000.000,,,,
OtherSundryLiabilitiesNoncurrent,1261000.000,,,,5115000.000,,,,3115000.000,,,,1814000.000,
PartnersCapital,,100534000.000,83361000.000,66714000.000,115894000.000,151702000.000,139800000.000,138325000.000,157485000.000,177063000.000,156431000.000,136332000.000,125437000.000,176267000.000
PropertyPlantAndEquipmentGross,219864000.000,,,,371278000.000,,,,387808000.000,,,,398614000.000,
PropertyPlantAndEquipmentNet,116807000.000,115361000.000,113977000.000,113813000.000,250126000.000,251336000.000,250649000.000,250658000.000,250909000.000,250342000.000,250647000.000,250713000.000,251101000.000,257921000.000
SecuredDebt,,,,,210000.000,,,,,,,,,
SecuredDebtCurrent,,,,,120000.000,,,,,,,,,
SecuredLongTermDebt,,,,,90000.000,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,29959000.000,100534000.000,83361000.000,66714000.000,115894000.000,151702000.000,139800000.000,138325000.000,157485000.000,177063000.000,156431000.000,136332000.000,125437000.000,176267000.000
UnamortizedDebtIssuanceExpense,13211000.000,,,,15487000.000,16900000.000,16000000.000,15100000.000,14198000.000,,,,12121000.000,
UnbilledReceivablesCurrent,44600000.000,,,,64100000.000,,,,47800000.000,,,,50900000.000,
ValuationAllowancesAndReservesBalance,5122000.000,,,,6343000.000,,,,5540000.000,,,,4923000.000,
