,2012-06-18,2012-09-10,2013-04-01,2013-07-01,2013-09-30,2013-12-30,2014-03-31,2014-06-30,2014-09-29,2014-12-29,2015-03-30,2015-06-29,2015-09-28,2015-12-28,2016-03-28,2016-06-27,2016-09-26,2017-04-03
IncomeTaxExpenseBenefit,1433000.000,2481000.000,967000.000,-1967000.000,-2771000.000,-8622000.000,-2314000.000,-777000.000,-6001000.000,28431000.000,520000.000,709000.000,537000.000,-2074000.000,89000.000,82000.000,149000.000,44000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3550000.000,,,,-265000.000,,,,7013000.000,,,,926000.000,,,1415000.000
IncreaseDecreaseInInventories,,,860000.000,,,,747000.000,,,,639000.000,,,,649000.000,,,861000.000
IncreaseDecreaseInOtherOperatingAssets,,,-276000.000,,,,-1074000.000,,,,398000.000,,,,-176000.000,,,1758000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,763000.000,,,,525000.000,,,,1865000.000,,,,271000.000,,,209000.000
IncreaseDecreaseInReceivables,,,1001000.000,,,,-2234000.000,,,,1270000.000,,,,-236000.000,,,-2740000.000
InsuredEventGainLoss,217000.000,,300000.000,,300000.000,,,,89000.000,,,,-428000.000,,-8000.000,763000.000,,668000.000
InterestIncomeExpenseNonoperatingNet,-2768000.000,-1229000.000,-395000.000,-1741000.000,-1335000.000,-1775000.000,-1878000.000,-1765000.000,-5039000.000,-3839000.000,-3876000.000,-3849000.000,-3837000.000,-4801000.000,-3020000.000,-3248000.000,-3158000.000,-3227000.000
NetCashProvidedByUsedInContinuingOperations,,,895000.000,,,,74000.000,,,,12225000.000,,,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,,,-689000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-107000.000,,,,-5410000.000,,,,-407000.000,,,,-319000.000,,,11948000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-107000.000,,,,-5410000.000,,,,-407000.000,,,,-319000.000,,,11948000.000
NetCashProvidedByUsedInInvestingActivities,,,-9271000.000,,,,-3423000.000,,,,-1028000.000,,,,-6147000.000,,,-283000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9271000.000,,,,-3423000.000,,,,-5667000.000,,,,-6147000.000,,,-283000.000
NetCashProvidedByUsedInOperatingActivities,,,10273000.000,,,,8907000.000,,,,13660000.000,,,,6126000.000,,,951000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,10273000.000,,,,8907000.000,,,,10483000.000,,,,6126000.000,,,951000.000
NetIncomeLossAvailableToCommonStockholdersBasic,5486000.000,8925000.000,2185000.000,-2462000.000,-1937000.000,-4371000.000,-265000.000,1767000.000,-6530000.000,-48521000.000,-22235000.000,86000.000,-3897000.000,-20319000.000,-1626000.000,-10443000.000,-15163000.000,-5953000.000
OperatingIncomeLoss,9470000.000,12635000.000,3247000.000,-2688000.000,-3673000.000,-11779000.000,-701000.000,2755000.000,-7581000.000,-16127000.000,1200000.000,6289000.000,514000.000,-16369000.000,1491000.000,-7876000.000,-11856000.000,-3349000.000
OperatingLeasesRentExpenseNet,7717000.000,8196000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,0.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,0.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,0.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,0.000,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,19655000.000,21996000.000,21804000.000,48039000.000,47992000.000,41509000.000,44001000.000,47454000.000,47619000.000,36439000.000,22099000.000,27571000.000,25440000.000,20274000.000,19663000.000,27279000.000,21409000.000,15965000.000
PaymentsOfDebtIssuanceCosts,,,107000.000,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,3000.000,,,,,,,,,,,2000.000
PaymentsToAcquireIntangibleAssets,,,625000.000,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,8947000.000,10612000.000,18693000.000,13112000.000,3472000.000,7847000.000,8942000.000,6965000.000,5698000.000,2866000.000,3685000.000,4384000.000,6496000.000,1923000.000,572000.000,283000.000
PreOpeningCosts,1430000.000,551000.000,1091000.000,1477000.000,1480000.000,776000.000,204000.000,558000.000,1210000.000,827000.000,468000.000,46000.000,22000.000,391000.000,881000.000,-5000.000,,
ProceedsFromInsuranceSettlementInvestingActivities,,,300000.000,,,,,,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,,,43600000.000,,,,,,,,6200000.000,,,16850000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1000.000,,,,49000.000,,,,31000.000,,,,349000.000,,,
RepaymentsOfLinesOfCredit,,,,,,,48407000.000,,,,,,,,6200000.000,,,4900000.000
RepaymentsOfLongTermDebt,,,,,,,600000.000,,,,407000.000,,,,319000.000,,,
RestructuringCharges,,,,,,,,200000.000,2900000.000,,,,,,,,,
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,3308000.000,,30000.000,53000.000,4752000.000,5662000.000,193000.000,8240000.000,15337000.000,294000.000
RestructuringReserveAcceleratedDepreciation,,,,,,,,35000.000,900000.000,,,,,,,,,
Revenues,119886000.000,129137000.000,118240000.000,228132000.000,227626000.000,186850000.000,214859000.000,229847000.000,215228000.000,177251000.000,122219000.000,143170000.000,133357000.000,93298000.000,117899000.000,130757000.000,119937000.000,95127000.000
SalesRevenueNet,119886000.000,129137000.000,118240000.000,228132000.000,227626000.000,186850000.000,214859000.000,229847000.000,215228000.000,177251000.000,122219000.000,143170000.000,133357000.000,93298000.000,117899000.000,130757000.000,119937000.000,95127000.000
ShareBasedCompensation,,,215000.000,,,,567000.000,,,,863000.000,,,,413000.000,,,-2000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,10400000.000,17600000.000,,,,,6400000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,1000.000,3000.000,6000.000,,,,,98000.000,,,,9000.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,22137000.000,25627000.000,25630000.000,25624000.000,25632000.000,-51257000.000,25639000.000,25749000.000,25672000.000,-51401000.000,25674000.000,25730000.000,25761000.000,-51434000.000,25776000.000,25815000.000,25866000.000,25888000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,25672000.000,,,,,,25776000.000,,,25888000.000
WeightedAverageNumberOfSharesOutstandingBasic,22136000.000,25624000.000,25624000.000,25624000.000,25632000.000,-51251000.000,25639000.000,25651000.000,25672000.000,-51303000.000,25674000.000,25721000.000,25761000.000,-51425000.000,25776000.000,25815000.000,25866000.000,25888000.000
