,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,772120.000,115345.000,1768101.000,-347343.000,1167791.000,815027.000
BusinessCombinationAcquisitionRelatedCosts,,28944.000,53906.000,56376.000,105145.000,0.000
BusinessCombinationIntegrationRelatedCosts,46084.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1315101.000,2430481.000,-1692793.000,2550493.000,-2402320.000,358614.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,5350147.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,-17435.000,,
ConcentrationRiskPercentage1,,,0.580,0.530,0.510,0.410
ContributionOfProperty,,,,3395625.000,0.000,
CostsAndExpensesRelatedParty,362429.000,336625.000,312158.000,335252.000,351352.000,295178.000
DepreciationAndAmortization,,920703.000,770470.000,854456.000,919702.000,936300.000
DepreciationAndAmortizationDiscontinuedOperations,,0.000,179206.000,0.000,,
DepreciationDepletionAndAmortization,826230.000,,,,,
DepreciationNonproduction,,880505.000,707793.000,763050.000,789708.000,792724.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,859727.000,276140.000,1544.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,320005.000,934982.000,-458665.000,1237087.000,64177.000,95778.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,0.000,10001.000,77601.000,,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,75255.000,561634.000,60166.000,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,2286555.000,2171885.000,2166107.000,1928190.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,-2286565.000,2286562.000,,,,
EntityWideRevenueMajorCustomerAmount,,1557109.000,,,,
EntityWideRevenueMajorCustomerPercentage,,0.580,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,-74171.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,1328807.000,,
GainLossOnDispositionOfAssets1,,,,,424000.000,115427.000
GainLossOnSaleOfProperties,159873.000,859263.000,276140.000,1544.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,424000.000,15560.000
ImpairmentOfRealEstate,,,1107232.000,150000.000,637438.000,0.000
IncomeLossAttributableToParent,1445630.000,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerOutstandingLimitedPartnershipUnit,32.880,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1125625.000,1278269.000,909319.000,982923.000,808412.000,970873.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,26.030,,,,,
