,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2382273.000,800890.000
CostOfGoodsSold,35203256.000,27642824.000
EarningsPerShareBasic,0.010,0.000
EarningsPerShareDiluted,0.010,0.000
GainLossOnDerivativeInstrumentsNetPretax,107671.000,90984.000
GeneralAndAdministrativeExpense,1653107.000,1626260.000
GrossProfit,3600926.000,1896886.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1388006.000,-350079.000
IncomeTaxExpenseBenefit,0.000,0.000
InvestmentIncomeInterest,248.000,8520.000
NetIncomeLossAvailableToCommonStockholdersBasic,1388006.000,-350079.000
NonoperatingIncomeExpense,106586.000,-24764.000
OperatingExpenses,2319506.000,2222201.000
OperatingIncomeLoss,1281420.000,-325315.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,994267.000,1150969.000
OtherNonoperatingExpense,1333.000,124268.000
PreferredStockDividendsAndOtherAdjustments,,0.000
ProfitLoss,1388006.000,-350079.000
SalesRevenueGoodsGross,38804182.000,29539710.000
SellingExpense,666399.000,595941.000
WeightedAverageNumberOfDilutedSharesOutstanding,232653009.000,260922561.000
WeightedAverageNumberOfSharesOutstandingBasic,215566521.000,245215536.000
