,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,,,,,10417.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-340.000,-480.000,-933.000,1555.000,-1823.000,5992.000
ComprehensiveIncomeNetOfTax,-311449.000,-325696.000,-91190.000,54920.000,,
DepreciationAndAmortization,0.000,,,,,
DepreciationDepletionAndAmortization,0.000,,,,,
EarningsPerShareBasicAndDiluted,-0.310,-0.370,-0.100,-0.060,0.100,-0.070
FeesAndCommissions,,,,16720.000,24552.000,24558.000
ForeignCurrencyTransactionGainLossUnrealized,27424.000,-18345.000,26043.000,140831.000,178103.000,-6900.000
GainLossOnInvestments,,,,,,25000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-40203.000
GeneralAndAdministrativeExpense,300764.000,257539.000,69069.000,23934.000,11890.000,15441.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-325696.000,-91190.000,54290.000,92650.000,-62531.000
IncomeTaxesPaid,0.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,52205.000,303700.000,54834.000,56528.000,71893.000,34587.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,236913.000,-35069.000,35259.000,1968.000,1737.000,6822.000
InterestExpense,45951.000,47986.000,49465.000,50390.000,48089.000,56946.000
InterestPaid,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,49415.000,38240.000,26207.000,29600.000,10000.000,50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,49415.000,38240.000,26207.000,29600.000,10000.000,50000.000
NetCashProvidedByUsedInOperatingActivities,-49755.000,-38720.000,-27140.000,-28045.000,-11823.000,-44008.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-49755.000,-38720.000,-27140.000,-28045.000,-11823.000,-44008.000
NetIncomeLoss,,,,,92650.000,-62531.000
OperatingExpenses,300764.000,257539.000,69069.000,40654.000,36442.000,39999.000
OperatingIncomeLoss,-300764.000,-257539.000,-69069.000,-40654.000,-36442.000,-39999.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,35266.000,-20171.000,27344.000,145334.000,177181.000,-5789.000
ProceedsFromIssuanceOfDebt,19833.000,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,,34247.000
ProceedsFromRelatedPartyDebt,14833.000,17689.000,,,,50000.000
ProfitLoss,,-325696.000,-91190.000,54290.000,92650.000,-62531.000
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,25000.000
TradingActivityGain,,,,,,40203.000
