,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,505200000.000,503600000.000,491800000.000,490700000.000,505800000.000,451700000.000,409300000.000,499900000.000,479400000.000,445600000.000,401900000.000,471800000.000,518200000.000,556300000.000,482700000.000,556700000.000,559500000.000,487500000.000,367100000.000,380800000.000,340400000.000,308200000.000,285200000.000,294300000.000,346400000.000
AccountsReceivableNetCurrent,694000000.000,808100000.000,769300000.000,709100000.000,753100000.000,744300000.000,685700000.000,613300000.000,681500000.000,655500000.000,576900000.000,528200000.000,557500000.000,650900000.000,623700000.000,603600000.000,690900000.000,593400000.000,497500000.000,400300000.000,442400000.000,492500000.000,454000000.000,452100000.000,504600000.000
AccountsReceivableRelatedPartiesCurrent,,,,18500000.000,,,,3100000.000,,,,3100000.000,,,,4300000.000,,,,500000.000,,,,1500000.000,
AccrualForEnvironmentalLossContingencies,15000000.000,15000000.000,15000000.000,15000000.000,16000000.000,16000000.000,15000000.000,16000000.000,14000000.000,15000000.000,15000000.000,14000000.000,15000000.000,16000000.000,17000000.000,17000000.000,17000000.000,17000000.000,16000000.000,15000000.000,16000000.000,14000000.000,14000000.000,16000000.000,14000000.000
AccruedEnvironmentalLossContingenciesCurrent,6000000.000,8000000.000,7000000.000,8000000.000,9000000.000,9000000.000,8000000.000,10000000.000,7000000.000,8000000.000,9000000.000,8000000.000,7000000.000,8000000.000,9000000.000,9000000.000,9000000.000,10000000.000,9000000.000,8000000.000,9000000.000,7000000.000,8000000.000,8000000.000,7000000.000
AccruedLiabilitiesCurrent,270800000.000,341000000.000,315800000.000,320300000.000,324500000.000,327900000.000,336700000.000,330500000.000,280000000.000,293100000.000,304900000.000,310900000.000,294900000.000,298500000.000,305700000.000,323200000.000,288800000.000,314400000.000,329800000.000,301800000.000,291300000.000,290800000.000,310900000.000,309300000.000,276400000.000
AccruedSalariesCurrentAndNoncurrent,,,,86300000.000,,,,79300000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1460200000.000,1495400000.000,1529900000.000,1568400000.000,1609300000.000,1643300000.000,1687100000.000,1739900000.000,1749000000.000,1791400000.000,1664400000.000,1701200000.000,1736100000.000,1763800000.000,1797200000.000,1819800000.000,1854000000.000,1897300000.000,1932700000.000,2009100000.000,2036700000.000,2067400000.000,2011400000.000,1859300000.000,1888000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-100000.000,,,,-100000.000,0.000,-100000.000,0.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,975200000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-9000000.000,,,,3400000.000,-10100000.000,-7500000.000,4800000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-649000000.000,-639600000.000,-637300000.000,-941600000.000,-925700000.000,-912400000.000,-875900000.000,-1029400000.000,-1016200000.000,-1004800000.000,-982600000.000,-713200000.000,-694300000.000,-664200000.000,-653600000.000,-931400000.000,-930800000.000,-907300000.000,-925400000.000,-1014500000.000,-994900000.000,-973700000.000,-961700000.000,-1093700000.000,-1071400000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,105000000.000,,,,105000000.000,,,,105000000.000,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,653600000.000,1176200000.000,1188200000.000,1207100000.000,1161400000.000,1169700000.000,1183400000.000,1181700000.000,1168500000.000,1175100000.000,1181200000.000,1185900000.000,1160200000.000,1156600000.000,1161900000.000,1164200000.000,1154200000.000,1154900000.000,1158800000.000,1161700000.000,1171900000.000,1178100000.000,1183300000.000,1188800000.000,1187100000.000
AllowanceForDoubtfulAccountsReceivable,5600000.000,7300000.000,6800000.000,5900000.000,5300000.000,5600000.000,5600000.000,5500000.000,5300000.000,5800000.000,5200000.000,5300000.000,5100000.000,4900000.000,4800000.000,4800000.000,4800000.000,4800000.000,4700000.000,4500000.000,,,,7300000.000,
AssetRetirementObligation,,,,12800000.000,,,,13000000.000,,,,27700000.000,,,,25400000.000,,,,25000000.000,,,,23300000.000,
Assets,5192500000.000,6049000000.000,6127000000.000,6046900000.000,6078700000.000,6080000000.000,6078800000.000,6247800000.000,6174300000.000,6119600000.000,6599300000.000,6898500000.000,6917500000.000,6570900000.000,6503200000.000,6582600000.000,6556800000.000,6469300000.000,6161100000.000,5751700000.000,5719100000.000,5861000000.000,5192300000.000,5170000000.000,5154400000.000
AssetsCurrent,2787100000.000,2691100000.000,2689500000.000,2569500000.000,2574700000.000,2527500000.000,2484800000.000,2510600000.000,2446400000.000,2331800000.000,2693500000.000,2950800000.000,2895700000.000,2513800000.000,2415000000.000,2482100000.000,2465600000.000,2383500000.000,2098600000.000,1867600000.000,1800700000.000,1952400000.000,1762100000.000,1766500000.000,1762600000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,200400000.000,9800000.000,8500000.000,,,1800000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,115400000.000,6100000.000,5100000.000,3600000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,85000000.000,3700000.000,3400000.000,3200000.000,,,,,,,,,,,
BuildingsAndImprovementsGross,667000000.000,705300000.000,719100000.000,757000000.000,790100000.000,830400000.000,870300000.000,921000000.000,934500000.000,970800000.000,947300000.000,1019100000.000,1022800000.000,1032400000.000,1035400000.000,1048900000.000,1053100000.000,1051200000.000,1048200000.000,1048200000.000,1061600000.000,1070700000.000,847300000.000,829600000.000,830800000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,384000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,897600000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPreacquisitionContingencyAmount,,,,14500000.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,600000.000,600000.000,700000.000,,,,,,,,,,,,,,,,,,,,,
Cash,,,,339600000.000,,,,222800000.000,,,,1025200000.000,,,,267700000.000,,,,149300000.000,,,,164100000.000,
CashAndCashEquivalentsAtCarryingValue,816300000.000,367800000.000,431500000.000,380600000.000,250300000.000,210300000.000,281000000.000,304600000.000,138000000.000,74100000.000,535700000.000,1026800000.000,837700000.000,355100000.000,264200000.000,269500000.000,238000000.000,250900000.000,197500000.000,149800000.000,156900000.000,322300000.000,188400000.000,229600000.000,159800000.000
CashEquivalentsAtCarryingValue,,,,380600000.000,,,,304600000.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,102404256.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000,109695171.000
CommonStockSharesOutstanding,98943595.000,106329842.000,106352754.000,106354612.000,107094065.000,107163790.000,107223623.000,107398963.000,107957803.000,108000543.000,108007487.000,107983360.000,108567959.000,108722026.000,108711001.000,108710914.000,109172045.000,109209730.000,109208000.000,109174882.000,108916743.000,108933446.000,108927240.000,108925254.000,108824990.000
CommonStockValue,10200000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000,11000000.000
ConstructionInProgressGross,,,,346200000.000,375100000.000,447800000.000,501700000.000,601600000.000,666300000.000,743500000.000,900100000.000,186200000.000,125900000.000,111100000.000,84100000.000,71100000.000,57200000.000,65600000.000,73700000.000,119600000.000,140500000.000,116500000.000,130900000.000,87400000.000,100300000.000
DebtCurrent,139400000.000,154200000.000,144900000.000,27300000.000,28400000.000,27300000.000,16800000.000,17100000.000,17100000.000,420300000.000,419900000.000,419900000.000,420000000.000,17400000.000,17500000.000,17800000.000,17900000.000,18300000.000,4000000.000,3900000.000,156500000.000,6700000.000,5400000.000,105100000.000,172800000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,,17100000.000,16100000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,9500000.000,9100000.000,18800000.000,18000000.000,,
