,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,,16470.000,17455.000,17928.000,17347.000,17788.000
AssetRetirementObligationLiabilitiesIncurred,-437.000,2254.000,988.000,1711.000,,
AssetRetirementObligationLiabilitiesSettled,,,4460.000,679.000,5260.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,3627.000,-4559.000,684.000,8807.000,-5255.000,-4017.000
CostsAndExpenses,630640.000,673381.000,568106.000,582708.000,1291463.000,471940.000
CostsIncurredDevelopmentCosts,,6101.000,4914.000,,,
DepreciationDepletionAndAmortization,153450.000,170532.000,134484.000,133028.000,126839.000,55036.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,12.810,16.660,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,9.670,,,,
GeneralAndAdministrativeExpense,55849.000,49479.000,48762.000,52372.000,41971.000,40304.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-26816.000,-9434.000,-8805.000,-22071.000,-52139.000,10020.000
IncreaseDecreaseInDueToAffiliatesCurrent,-5871.000,27222.000,-30290.000,5327.000,17066.000,-8230.000
IncreaseDecreaseInPrepaidTaxes,163.000,-163.000,-705.000,,1224.000,-1300.000
InvestmentIncomeInterest,1645.000,,,,,
LeaseOperatingExpense,340077.000,393067.000,318454.000,330198.000,309550.000,178463.000
NaturalGasProductionRevenue,734090.000,459172.000,503788.000,511128.000,235773.000,200754.000
NetCashProvidedByUsedInFinancingActivities,-477830.000,-174068.000,-230561.000,-299792.000,-26816.000,-2661.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-477830.000,-174068.000,-230561.000,-299792.000,-26816.000,-2661.000
NetCashProvidedByUsedInInvestingActivities,1238.000,-6101.000,-4914.000,2956.000,28425.000,-664.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1238.000,-6101.000,-4914.000,2956.000,28425.000,-664.000
NetCashProvidedByUsedInOperatingActivities,480219.000,175610.000,236159.000,305643.000,-6864.000,-692.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,480219.000,175610.000,236159.000,305643.000,-6864.000,-692.000
NetIncomeLoss,290200.000,-48211.000,114131.000,129056.000,-986369.000,-217707.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,16.120,-2.680,6.340,7.170,,
OilAndCondensateRevenue,185105.000,165998.000,178449.000,200636.000,69321.000,53479.000
PartnersCapitalAccountDistributions,477830.000,174068.000,230561.000,299792.000,26816.000,2661.000
PaymentsOfCapitalDistribution,477830.000,174068.000,230561.000,299792.000,26816.000,2661.000
PaymentsToExploreAndDevelopOilAndGasProperties,,6101.000,4914.000,,7462.000,664.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,1238.000,,,2956.000,35887.000,
ProductionTaxExpense,65477.000,43833.000,48951.000,49182.000,20689.000,15875.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,15787.000,16470.000,17455.000,17928.000,17347.000,17788.000
Revenues,920840.000,625170.000,682237.000,711764.000,305094.000,254233.000
SalesRevenueNet,920840.000,625170.000,682237.000,711764.000,305094.000,254233.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,,,775067.000,164474.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,18000.000,18000.000,18000.000,18000.000,,
