,2012-02-29,2012-05-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2017-03-31
Revenues,1609.000,701.000,9841682.000,10991784.000,9875701.000,6523784.000,2817699.000,4869012.000,4219213.000,3479026.000,3513663.000,2730546.000,546742.000,235393.000,303379.000,344042.000,284345.000,320791.000
SalesRevenueNet,1609.000,701.000,9841682.000,10991784.000,9875701.000,6523784.000,2817699.000,4869012.000,4219213.000,3479026.000,3513663.000,2730546.000,546742.000,235393.000,303379.000,344042.000,284345.000,320791.000
SeveranceCosts1,,,,,,,,12500.000,,,,,,,,,,
ShareBasedCompensation,,,,,,,,37000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,0.750,,,,0.750,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.020,,,,0.020,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,-30000.000,,,,-45000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,45000.000,45000.000,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.660,0.760,,,,0.710,,,,0.560,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,0.700,,,,2.250,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,2.100,2.250,,,,,,,,,,,,,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,46564.000,30000.000,45000.000,-98028.000,,,1298.000,,,4026.000,
WeightedAverageNumberBasicSharesOutstandingAdjustmentProForma,,,14401495.000,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,11374736.000,6793704.000,,,11537276.000,11864962.000,11855276.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,20814211.000,21424253.000,,5608303.000,5894986.000,5894986.000,-11647094.000,,6793704.000,11537277.000,,11537276.000,11864962.000,11855276.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,5894986.000,,5457486.000,,,,11537276.000,11864962.000,
