,2011-06-30,2011-09-30
AssetRetirementObligationAccretionExpense,8568.000,8568.000
CostsAndExpenses,900871.000,802823.000
DepreciationDepletionAndAmortization,320627.000,298194.000
EarningsPerShareBasicAndDiluted,-0.060,-0.050
GeneralAndAdministrativeExpense,175696.000,154611.000
IncomeLossFromEquityMethodInvestments,-19112.000,-1915.000
InterestAndOtherIncome,10356.000,3734.000
InterestExpense,158027.000,120079.000
NetIncomeLoss,-561594.000,-426868.000
NetIncomeLossAttributableToNoncontrollingInterest,-1988.000,-3422.000
OilAndGasProductionExpense,118878.000,117431.000
OilAndGasSalesRevenue,239224.000,280998.000
ProfessionalFees,46443.000,45546.000
ProfitLoss,-563582.000,-430290.000
RealEstateTaxesAndInsurance,20285.000,20325.000
Revenues,337289.000,372533.000
SalesRevenueNet,337289.000,372533.000
