,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
DeferredTaxLiabilitiesOther,,,-38695000.000,,,,36144000.000,,,,32086000.000,,,,29897000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,-6395000.000,,,,6585000.000,,,,5867000.000,,,,0.000,,
DerivativeAssets,,,37370000.000,35135000.000,94076000.000,48317000.000,41293000.000,24541000.000,41205000.000,18140000.000,14623000.000,7191000.000,829000.000,7250000.000,91295000.000,97399000.000,74638000.000
DerivativeAssetsCurrent,1976000.000,18577000.000,13080000.000,17646000.000,54290000.000,33963000.000,33340000.000,14789000.000,24202000.000,11406000.000,9162000.000,5740000.000,18000.000,5180000.000,44805000.000,47392000.000,36169000.000
DerivativeAssetsNoncurrent,2936000.000,38568000.000,24290000.000,17489000.000,39786000.000,14354000.000,7953000.000,9752000.000,17003000.000,6734000.000,5461000.000,1451000.000,66000.000,2067000.000,46490000.000,50007000.000,38469000.000
DerivativeLiabilities,,,-18542000.000,-28022000.000,-5926000.000,-4408000.000,-2931000.000,-12843000.000,5498000.000,11752000.000,-14871000.000,16212000.000,34701000.000,1288000.000,0.000,0.000,0.000
DerivativeLiabilitiesCurrent,30371000.000,4073000.000,11649000.000,11584000.000,3840000.000,1396000.000,1231000.000,3438000.000,2032000.000,7053000.000,11023000.000,15334000.000,14467000.000,4069000.000,0.000,,
DerivativeLiabilitiesNoncurrent,20697000.000,4594000.000,6893000.000,16438000.000,2086000.000,3012000.000,1700000.000,9405000.000,3466000.000,4699000.000,3848000.000,878000.000,8011000.000,-2781000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,136966000.000,111131000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,0.000,,,,,,,,,151181000.000,,,0.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,99653000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,,,,,,,,,,,,100930000.000,99830000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,,,,,,,,,17103000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,,,,750000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,,,,,11778000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,,,,,,19123000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,,,,9764000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,,,,,20403000.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,,,,,,993973000.000,989755000.000,0.000,0.000,,
DueToAffiliateCurrent,44000.000,41000.000,46000.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,371000.000,281000.000,219000.000,219000.000,428000.000,0.000,41000.000,40000.000,18000.000,0.000,51000.000,0.000,0.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,19200000.000,18600000.000,24740000.000,22465000.000,18700000.000,17087000.000,25014000.000,21136000.000,17100000.000,14100000.000,,14600000.000,12181000.000,8600000.000,13400000.000
EquityMethodInvestments,,,1000000.000,,,,900000.000,,,,900000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,,
FiniteLivedContractualRightsGross,,,121387000.000,120331000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,25570000.000,26911000.000,,,,,,,,,,,,,946000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,56092000.000,56334000.000,71697000.000,74108000.000,73081000.000,73824000.000,65837000.000,66563000.000,2288000.000,2288000.000,2092000.000,2092000.000,2092000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,5357000.000,,9615000.000,,,,7958000.000,,,,196000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,2476000.000,,5318000.000,4524000.000,1928000.000,,5936000.000,98000.000,49000.000,,147000.000,98000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,6195000.000,6084000.000,7550000.000,7618000.000,7670000.000,7708000.000,7955000.000,7911000.000,196000.000,196000.000,196000.000,196000.000,196000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,6195000.000,6099000.000,7551000.000,7619000.000,7671000.000,7710000.000,7956000.000,7912000.000,196000.000,196000.000,196000.000,196000.000,196000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,6195000.000,6099000.000,7551000.000,7619000.000,7671000.000,7710000.000,7957000.000,7913000.000,196000.000,196000.000,196000.000,196000.000,196000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,8922000.000,8825000.000,7551000.000,7619000.000,7672000.000,7711000.000,7957000.000,7914000.000,196000.000,196000.000,196000.000,196000.000,196000.000
FurnitureAndFixturesGross,,,1318000.000,1168000.000,1186000.000,1186000.000,1285000.000,1285000.000,1289000.000,1291000.000,,,,,,,
GasImbalancePayableCurrentAndNoncurrent,,,1600000.000,1600000.000,1393000.000,1393000.000,600000.000,300000.000,301000.000,298000.000,300000.000,300000.000,,300000.000,300000.000,400000.000,500000.000
IntangibleAssetsNetExcludingGoodwill,112365000.000,111264000.000,109702000.000,103609000.000,88956000.000,85917000.000,111515000.000,109901000.000,108289000.000,106591000.000,105620000.000,104149000.000,3170000.000,3121000.000,3072000.000,3023000.000,2974000.000
InventoryFinishedGoods,,,1400000.000,700000.000,1132000.000,3235000.000,800000.000,665000.000,626000.000,113000.000,1000000.000,300000.000,,,,,
InvestmentOwnedBalanceShares,,,,,,,,,,,,,,,6393657.000,3188624.000,0.000
InvestmentsAndOtherNoncurrentAssets,,,156486000.000,140899000.000,147397000.000,146134000.000,144046000.000,142838000.000,147613000.000,136971000.000,135398000.000,126577000.000,10780000.000,12205000.000,57184000.000,59898000.000,48441000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Land,,,2607000.000,2607000.000,2607000.000,2607000.000,2876000.000,2877000.000,2877000.000,2877000.000,,,,,,,
LettersOfCreditOutstandingAmount,,,8600000.000,,,15550000.000,19100000.000,26800000.000,25300000.000,20400000.000,19200000.000,21700000.000,,,0.000,0.000,0.000
LiabilitiesAndStockholdersEquity,1953436000.000,2025131000.000,2045688000.000,2029959000.000,2098531000.000,2082889000.000,2294216000.000,2300611000.000,2352942000.000,2272965000.000,2127550000.000,2155318000.000,2130765000.000,1183762000.000,794275000.000,657237000.000,562178000.000
LiabilitiesCurrent,173556000.000,161975000.000,170855000.000,168167000.000,131184000.000,167481000.000,181514000.000,184691000.000,212774000.000,215351000.000,211266000.000,260469000.000,1163734000.000,59911000.000,59525000.000,47932000.000,50305000.000
LiabilitiesNoncurrent,,,88033000.000,96763000.000,82777000.000,84577000.000,91225000.000,95861000.000,95096000.000,94271000.000,90343000.000,90569000.000,93317000.000,81666000.000,82937000.000,81766000.000,81884000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,715737000.000,626732000.000,0.000,0.000,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,0.000,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccount,938054000.000,1046438000.000,1007347000.000,950826000.000,998616000.000,955385000.000,868374000.000,897499000.000,887149000.000,764252000.000,573879000.000,534847000.000,493002000.000,765759000.000,388470000.000,314777000.000,285208000.000
LimitedPartnersCapitalAccountUnitsIssued,119879395.000,125269779.000,127606229.000,130765853.000,133019853.000,143830873.000,,155025751.000,156079176.000,156079176.000,,156644153.000,157354239.000,157406536.000,,149027423.000,149563456.000
LimitedPartnersCapitalAccountUnitsOutstanding,119879395.000,125269779.000,127606229.000,130765853.000,133019853.000,143830873.000,,155025751.000,156079176.000,156079176.000,,156644153.000,157354239.000,157406536.000,,149027423.000,149563456.000
LineOfCredit,,,,,,,,,,,,,,,,162000000.000,94000000.000
LineOfCreditFacilityAmountOutstanding,,,481500000.000,516200000.000,587900000.000,331000000.000,608500000.000,577800000.000,613000000.000,654000000.000,706800000.000,724000000.000,769000000.000,225700000.000,212600000.000,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,675000000.000,,,,820000000.000,820000000.000,802699000.000,803260000.000,,815000000.000,,,320000000.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,1200000000.000,,,675000000.000,1200000000.000,,,,1200000000.000,,,,1200000000.000,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,193500000.000,156500000.000,77550000.000,328450000.000,192500000.000,215400000.000,164399000.000,128860000.000,49200000.000,69100000.000,,104300000.000,107400000.000,158000000.000,176000000.000
LinesOfCreditCurrent,,,,,,,,,,,,,439000000.000,,,,
LitigationReserve,,,,,,100000.000,80000.000,,,,,,,,,,
LongTermDebt,,,781500000.000,,,,1158500000.000,,,,1256800000.000,,,,263720000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,300000000.000,,,,550000000.000,,,,550000000.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,481500000.000,,,,0.000,,,,0.000,,,,263720000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,0.000,,,,608500000.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,0.000,,,,0.000,,,,706800000.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
LongTermDebtNoncurrent,745855000.000,740904000.000,779453000.000,814203000.000,885954000.000,875446000.000,1153103000.000,1122560000.000,1157923000.000,1199091000.000,1252062000.000,1269433000.000,380712000.000,276425000.000,263343000.000,212762000.000,144781000.000
MachineryAndEquipmentGross,,,31720000.000,33946000.000,36105000.000,37323000.000,39889000.000,41663000.000,44756000.000,48515000.000,,,,,,,
NotesPayableFairValueDisclosure,,,301500000.000,310500000.000,298500000.000,539000000.000,561000000.000,580250000.000,561000000.000,551375000.000,599500000.000,597400000.000,55500000.000,52200000.000,47000000.000,49100000.000,51100000.000
OperatingLeasesFutureMinimumPaymentsDue,,,5700000.000,,,,5675000.000,,,,7060000.000,,,,5853000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,300000.000,,,,2838000.000,,,,438000.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,1600000.000,,,,3098000.000,,,,2848000.000,,,,438000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2300000.000,,,,3498000.000,,,,4997000.000,,,,2799000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,3300000.000,,,,5988000.000,,,,6045000.000,,,,3899000.000,,
OtherAssetsCurrent,,,125528000.000,139062000.000,150954000.000,144341000.000,181964000.000,169243000.000,183624000.000,159421000.000,163384000.000,189816000.000,48860000.000,319430000.000,249103000.000,165048000.000,74870000.000
OtherAssetsMiscellaneous,,,4900000.000,,,,2200000.000,,,,6500000.000,,,,,,
OtherAssetsNoncurrent,18879000.000,21043000.000,21062000.000,18495000.000,17421000.000,44414000.000,22922000.000,21530000.000,20675000.000,21649000.000,22879000.000,18753000.000,5320000.000,4793000.000,5307000.000,5063000.000,4788000.000
OtherFiniteLivedIntangibleAssetsGross,,,99143000.000,97088000.000,,,,,,,,,,,,,3920000.000
OtherLiabilitiesCurrent,,,170855000.000,168167000.000,131184000.000,167481000.000,181514000.000,184691000.000,212774000.000,215351000.000,211266000.000,260469000.000,98002000.000,59912000.000,59525000.000,47932000.000,50305000.000
OtherLiabilitiesNoncurrent,2307000.000,2473000.000,2621000.000,2622000.000,2427000.000,2522000.000,1711000.000,3049000.000,3102000.000,3153000.000,2693000.000,5258000.000,4499000.000,4943000.000,4709000.000,5270000.000,4960000.000
PartnersCapital,,,1007347000.000,950826000.000,998616000.000,,868374000.000,897499000.000,887149000.000,764252000.000,573879000.000,534847000.000,493002000.000,765759000.000,388470000.000,314777000.000,285208000.000
PrepaidExpenseCurrent,9031000.000,5943000.000,13739000.000,14178000.000,13025000.000,13547000.000,9867000.000,10122000.000,9070000.000,6143000.000,8183000.000,12601000.000,13316000.000,11029000.000,9911000.000,11764000.000,11594000.000
PropertyPlantAndEquipmentGross,,,2224187000.000,2245690000.000,2330465000.000,2359740000.000,2567177000.000,2624288000.000,2695105000.000,2688929000.000,2581463000.000,2621524000.000,1261332000.000,1274037000.000,930896000.000,888748000.000,910121000.000
PropertyPlantAndEquipmentNet,1705056000.000,1716875000.000,1763674000.000,1749998000.000,1800180000.000,1792414000.000,1968206000.000,1988530000.000,2021705000.000,1976573000.000,1828768000.000,1838925000.000,859895000.000,852127000.000,487988000.000,432291000.000,438867000.000
RestructuringReserveCurrent,,,,,,,,,,,,,,1900000.000,1325000.000,2168000.000,1642000.000
SegmentReportingInformationNetAssets,,,,,,,2294216000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1821328.000,2006278.000,2560110.000,2711710.000,3585918.000,3590827.000,,2675246.000,3548509.000,3509387.000,,2754383.000,2510221.000,2763083.000,,2121963.000,3423262.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,8.710,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,,14500000.000,14500000.000,14500000.000,14500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,2692141.000,1704897.000,1699988.000,,1913998.000,674069.000,713191.000,913794.000,903218.000,,6269084.000,6475632.000,6975671.000,3394477.000
ShortTermInvestments,,,,,,,,,,,,,,268980000.000,153448000.000,72924000.000,0.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,721597000.000,,,,604040000.000,,,,650506000.000,,,,594240000.000,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,,,,100000000.000,100000000.000
SubordinatedDebt,,,297953000.000,298003000.000,298054000.000,544446000.000,544603000.000,544760000.000,544923000.000,545091000.000,545262000.000,545433000.000,50712000.000,50725000.000,50743000.000,50762000.000,50781000.000
SubordinatedLongTermDebt,,,300000000.000,300000000.000,300000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,550000000.000,51120000.000,51120000.000,51120000.000,51120000.000,51120000.000
UnamortizedDebtIssuanceExpense,,,15100000.000,,,,19500000.000,,,,15400000.000,,,,5300000.000,,
UnrecognizedTaxBenefits,,,-735000.000,,,,830000.000,,,,649000.000,,,,365000.000,,
ValuationAllowancesAndReservesBalance,,,1347000.000,,,,972000.000,,,,1188000.000,,,,1023000.000,,
