,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfAcquisitionCosts,,,,1555.000,2444.000,0.000
CashPeriodIncreaseDecrease,-7876.000,9302.000,4797.000,22643.000,8362.000,14992.000
DebtConversionOriginalDebtInterestRateOfDebt,,0.080,0.080,,,
DebtInstrumentIncreaseAccruedInterest,,937.000,1246.000,2025.000,2781.000,2781.000
Depreciation,,,,6925.000,23581.000,23843.000
DepreciationDepletionAndAmortization,,,,8378.000,26025.000,23843.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000,-0.010,-0.000,-0.000
GeneralAndAdministrativeExpense,36080.000,50875.000,135455.000,244510.000,227463.000,305328.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-4790.000,-139482.000,-10476.000,-19007.000
IncomeTaxReconciliationNondeductibleExpenseDepreciation,,,,,100.000,
IncomeTaxReconciliationOtherReconcilingItems,,,,,3200.000,2855.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,,-2100.000,-3800.000
IncreaseDecreaseInAccountsPayable,6075.000,6844.000,-9648.000,3151.000,-9462.000,18336.000
IncreaseDecreaseInAccountsPayableRelatedParties,,10425.000,-5000.000,-7500.000,-1000.000,-10693.000
IncreaseDecreaseInAccruedLiabilities,,1686.000,26534.000,23908.000,16059.000,2543.000
IncreaseDecreaseInAccruedSalaries,,22500.000,-7888.000,4000.000,,10000.000
IncreaseDecreaseInDueToRelatedParties,,4943.000,4943.000,8693.000,9193.000,9193.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,22500.000,14612.000,18612.000,18612.000,18612.000
IncreaseDecreaseInInterestPayableNet,,937.000,309.000,779.000,756.000,524.000
IncreaseDecreaseInNotesPayableRelatedParties,,10425.000,5000.000,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,11518.000,4943.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,1200.000,-945.000
IncreaseDecreaseInOtherCurrentAssets,,,,875925.000,1584.000,940.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-500.000,
IncreaseDecreaseInPrepaidExpense,-7000.000,-280.000,280.000,-1803.000,47.000,-1381.000
InterestExpense,,937.000,309.000,10573.000,59049.000,59175.000
InterestPaid,,,,9794.000,58293.000,58651.000
NetCashProvidedByUsedInFinancingActivities,11518.000,23425.000,,991272.000,-12503.000,-18926.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11518.000,23425.000,,991272.000,-12503.000,-18926.000
NetCashProvidedByUsedInInvestingActivities,,,,-875925.000,-1584.000,-940.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-875925.000,-1584.000,-940.000
NetCashProvidedByUsedInOperatingActivities,-19394.000,-14123.000,4797.000,-92704.000,22449.000,34858.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19394.000,-14123.000,4797.000,-92704.000,22449.000,34858.000
NetIncomeLoss,-64049.000,-45810.000,-4790.000,-139482.000,-10476.000,-19007.000
NoninterestIncome,,,139282.000,122549.000,192415.000,216400.000
OperatingExpenses,64049.000,72900.000,184974.000,321346.000,342168.000,411891.000
OperatingIncomeLoss,-64049.000,-44873.000,-4481.000,-131956.000,48573.000,40168.000
OtherIncome,,,,3047.000,,
OtherNonoperatingIncomeExpense,,-937.000,-309.000,-7526.000,-59049.000,-59175.000
PaymentsToAcquireCommercialRealEstate,,,,777255.000,777255.000,777255.000
ProceedsFromIssuanceOfCommonStock,,30000.000,30000.000,,,
ProceedsFromIssuanceOfLongTermDebt,,,,840000.000,,
ProceedsFromIssuanceOrSaleOfEquity,,30000.000,,149600.000,,
ProceedsFromRelatedPartyDebt,11518.000,-17000.000,5000.000,11250.000,1500.000,5032.000
ProfessionalFees,27969.000,14067.000,18452.000,29485.000,32594.000,49475.000
RelatedPartyTransactionAmountsOfTransaction,28540.000,,,,,
RepaymentsOfLongTermDebt,,,,2078.000,13003.000,13265.000
RepaymentsOfRelatedPartyDebt,,17000.000,5000.000,,,
Revenues,,28027.000,180493.000,189390.000,390741.000,452059.000
RevenuesExcludingInterestAndDividends,,,41211.000,66841.000,198326.000,235659.000
SalariesAndWages,,2500.000,5500.000,6000.000,6000.000,6000.000
SalesCommissionsAndFees,,7958.000,31067.000,47351.000,82111.000,57088.000
SalesRevenueNet,,28027.000,139282.000,119502.000,192415.000,216400.000
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,3040.000,,,,,
ShareBasedGoodsAndNonemployeeServicesTransactionExpense,3040.000,,,,,
StockIssuedDuringPeriodSharesOther,,,300000.000,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,8365.000,,
StockIssuedDuringPeriodValueOther,,30000.000,,149600.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,11725800.000,12735947.000,13205450.000,13205450.000
