,2011-12-25
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,63000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,90000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-208000.000
CostOfRevenue,5104000.000
DepreciationAndAmortization,37000.000
EarningsPerShareBasicAndDiluted,0.000
GrossProfit,584000.000
IncomeLossFromContinuingOperations,-1204000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1205000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,1083000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.030
IncomeTaxExpenseBenefit,-1000.000
IncreaseDecreaseInAccountsPayable,890000.000
IncreaseDecreaseInAccruedLiabilities,92000.000
IncreaseDecreaseInDeferredRevenue,-60000.000
IncreaseDecreaseInOtherOperatingAssets,-40000.000
IncreaseDecreaseInReceivables,593000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,123000.000
NetCashProvidedByUsedInFinancingActivities,-180000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-180000.000
NetCashProvidedByUsedInInvestingActivities,-2000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2000.000
NetCashProvidedByUsedInOperatingActivities,272000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-603000.000
NetIncomeLoss,-121000.000
NonoperatingIncomeExpense,-77000.000
OperatingExpenses,1712000.000
OperatingIncomeLoss,-1128000.000
PaymentsToAcquirePropertyPlantAndEquipment,2000.000
ProceedsFromRelatedPartyDebt,310000.000
ProceedsFromRepaymentsOfDebt,-10000.000
ProceedsFromRepaymentsOfLinesOfCredit,-140000.000
RepaymentsOfRelatedPartyDebt,340000.000
Revenues,5688000.000
SalesRevenueNet,5688000.000
ShareBasedCompensation,63000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,123000.000
