,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,502647.000,480010.000,734427.000,785102.000,765394.000,623005.000,585609.000,687131.000,505615.000,556565.000,820187.000,1227083.000,723683.000,539885.000,607865.000,1185469.000,599582.000,556569.000,593328.000,853330.000,539372.000,846489.000,756199.000,1180164.000
AccountsReceivableGrossCurrent,,,,,2425248.000,1124231.000,,3102338.000,793570.000,534728.000,,3179932.000,1559719.000,546472.000,,4451981.000,3067521.000,810467.000,,3652375.000,2177803.000,1550177.000,,4987606.000
AccountsReceivableNetCurrent,963188.000,646998.000,1124269.000,2328308.000,2388486.000,1088473.000,928030.000,3053565.000,753719.000,496270.000,1022961.000,3137945.000,1519953.000,506705.000,1525710.000,4415947.000,3031487.000,772569.000,1521133.000,3622929.000,2148356.000,1525865.000,1810865.000,4921784.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,309851.000,,,,309746.000,,,,309746.000,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,840986.000,,,,489467.000,,,,91253.000,,,,229324.000,,,,137373.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,1636866.000,1509529.000,1731449.000,1362483.000,1137941.000,1434814.000,972976.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,183615.000,,,,269314.000,,,,399842.000,,,,321865.000,,,,255843.000,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,728825.000,,,,729212.000,,,,913344.000,,,,648594.000,,,,731852.000,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,36344.000,39137.000,,44723.000,54022.000,56815.000,,62419.000,1193.000,4611.000,,11450.000,14869.000,18288.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,35328942.000,35783066.000,36098671.000,36559145.000,37018135.000,37486818.000,36886645.000,37355992.000,37814992.000,38277020.000,38736823.000,39159196.000,39569046.000,39977559.000,40572557.000,41041067.000,41505039.000,41994286.000,42496099.000,42988103.000
