,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,19498.000,,,,-1900.000,,,,-400.000,,,,19600.000,,,,-5649.000,,,,-3800.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,-0.010,-0.000
GeneralAndAdministrativeExpense,5826.000,5359.000,4217.000,5042.000,4728.000,8376.000,4705.000,5456.000,4475.000,8087.000,4138.000,5307.000,4765.000,9762.000,3962.000,5103.000,4648.000,10053.000,3962.000,5103.000,4340.000,8112.000,3963.000
IncreaseDecreaseInAccountsPayable,,,865.000,,,,4430.000,,,,363.000,,,,9262.000,,,,4013.000,,,,4363.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,1257.000,,,,-1627.000,,,,1853.000,,,,-2244.000,,,,-2552.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,-4000.000,,,,1500.000,,,,-5700.000,,,,-5700.000,,,,-4200.000
IncreaseDecreaseInInterestPayableNet,,,1131.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,-4000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-1850.000,,,,-2375.000,,,,-1875.000,,,,,,,,,,,,
InterestExpense,898.000,907.000,1131.000,1272.000,1285.000,1286.000,1257.000,1293.000,1664.000,1664.000,1627.000,1645.000,1663.000,1891.000,1853.000,2169.000,2173.000,2148.000,2244.000,2580.000,2302.000,2609.000,2552.000
NetCashProvidedByUsedInFinancingActivities,,,25000.000,,,,0.000,,,,,,,,20000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,25000.000,,,,0.000,,,,,,,,20000.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-5502.000,,,,-1900.000,,,,-400.000,,,,-400.000,,,,-5649.000,,,,-3800.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5502.000,,,,-1900.000,,,,-400.000,,,,-400.000,,,,-5649.000,,,,-3800.000
NetIncomeLoss,-6724.000,-6266.000,-5348.000,-6314.000,-6013.000,-9662.000,-5962.000,-6749.000,-6139.000,-9751.000,-5765.000,-6952.000,-6428.000,-11653.000,-5815.000,-7272.000,-6821.000,-12201.000,-6206.000,-7683.000,-6642.000,-10721.000,-6515.000
OperatingIncomeLoss,-5826.000,-5359.000,-4217.000,-5042.000,-4728.000,-8376.000,-4705.000,-5456.000,-4475.000,-8087.000,-4138.000,-5307.000,-4765.000,-9762.000,-3962.000,-5103.000,-4648.000,-10053.000,-3962.000,-5103.000,-4340.000,-8112.000,-3963.000
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,25000.000,,,,0.000,,,,,,,,20000.000,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,0.000,,,,0.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,-10000000.000,5000000.000,5000000.000,5000000.000,-10000000.000,5000000.000,5000000.000,5000000.000,-10000000.000,5000000.000,5000000.000,5000000.000,-10000000.000,5000000.000
