,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,17140000.000,20454000.000,26428000.000,22332000.000,25663000.000,22914000.000,28973000.000,30796000.000,32992000.000,34191000.000,37269000.000,24273000.000,37329000.000,40831000.000,35382000.000,34552000.000,40711000.000,37448000.000,31875000.000,35212000.000,35546000.000,35920000.000
AccountsReceivableGross,,,,,161447000.000,156224000.000,159726000.000,165183000.000,172320000.000,167536000.000,173751000.000,177349000.000,193292000.000,185724000.000,194537000.000,200643000.000,207685000.000,203200000.000,207645000.000,209974000.000,217071000.000,222238000.000
AccountsReceivableNet,,,,,123006000.000,117740000.000,123416000.000,127113000.000,131693000.000,128247000.000,133471000.000,136293000.000,148763000.000,141941000.000,152039000.000,156517000.000,161508000.000,159372000.000,163582000.000,164809000.000,169352000.000,173306000.000
AccountsReceivableNetCurrent,48238000.000,47741000.000,48837000.000,49370000.000,51908000.000,48109000.000,51895000.000,52659000.000,54396000.000,52202000.000,55115000.000,55809000.000,58454000.000,55463000.000,62503000.000,65429000.000,67761000.000,66099000.000,68415000.000,69718000.000,74231000.000,75324000.000
AccountsReceivableNetNoncurrent,64130000.000,63516000.000,68354000.000,68634000.000,71098000.000,69631000.000,71521000.000,74454000.000,77297000.000,76045000.000,78356000.000,80484000.000,90309000.000,86478000.000,89536000.000,91088000.000,93747000.000,93273000.000,95167000.000,95091000.000,95121000.000,97982000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,7499000.000,7081000.000,7012000.000,11236000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,41527000.000,43178000.000,44669000.000,46368000.000,47821000.000,49725000.000,51396000.000,52918000.000,54925000.000,54573000.000,57077000.000,59065000.000,61368000.000,63949000.000,67050000.000,68794000.000,70753000.000,72403000.000
AllowanceForDoubtfulAccountsReceivable,,,,,20017000.000,20467000.000,17933000.000,19116000.000,20698000.000,19760000.000,20275000.000,21249000.000,23697000.000,23745000.000,22138000.000,23215000.000,25074000.000,23703000.000,23985000.000,25021000.000,27396000.000,28202000.000
Assets,1189050000.000,1170453000.000,1249125000.000,1274961000.000,1273430000.000,1329937000.000,1343725000.000,1419531000.000,1435632000.000,1448815000.000,1473329000.000,1492967000.000,1716786000.000,1709203000.000,1699464000.000,1705353000.000,1706370000.000,1681700000.000,1686125000.000,1708488000.000,1738518000.000,1794139000.000
AssetsCurrent,75968000.000,87854000.000,81497000.000,79005000.000,81584000.000,76512000.000,81091000.000,81183000.000,92715000.000,99331000.000,93579000.000,85728000.000,105062000.000,107957000.000,101878000.000,99546000.000,119107000.000,118403000.000,107798000.000,109761000.000,109830000.000,124513000.000
