,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,843.000,343.000,343.000,343.000,343.000
Assets,52012912.000,51213017.000,50487655.000,42512175.000,41839280.000,40431935.000,39642940.000,31521187.000,30767639.000,30189449.000,29650005.000,21113470.000,20678153.000,19930371.000,19514706.000,10651845.000,10291230.000,9975405.000,9728937.000,3656528.000,3622896.000,3437114.000,3266422.000,1865099.000
CashAndCashEquivalentsAtCarryingValue,2265084.000,1999997.000,1994410.000,2051958.000,1970038.000,1141132.000,1061590.000,1060658.000,839389.000,783571.000,767104.000,863291.000,894302.000,721502.000,739473.000,854750.000,895220.000,879091.000,922567.000,969029.000,1119368.000,1137349.000,1157917.000,1241219.000
CashEquivalentsAtCarryingValue,,,,,,,,1054790.000,,,,860389.000,,,,849509.000,,,,961467.000,,,,1228957.000
DueToAffiliateCurrentAndNoncurrent,2866926.000,2901383.000,3185840.000,3470297.000,3754754.000,3264211.000,3548668.000,3833125.000,3917582.000,4202039.000,4486496.000,4770953.000,5055410.000,5214867.000,5499324.000,5783781.000,6068238.000,6352695.000,6637152.000,6921609.000,7193534.000,7459193.000,7724852.000,7990511.000
GeneralPartnersCapitalAccount,-139593.000,-141679.000,-144204.000,-164432.000,-166597.000,-168889.000,-170970.000,-191985.000,-194080.000,-196237.000,-198297.000,-220348.000,-222148.000,-224416.000,-226166.000,-249035.000,-250647.000,-252148.000,-253476.000,-269367.000,-270130.000,-271259.000,-272349.000,-276517.000
Liabilities,3368816.000,3403273.000,3687730.000,3803559.000,3996362.000,3505819.000,3549612.000,3834069.000,3918526.000,4202983.000,4487440.000,4771897.000,5056354.000,5215811.000,5500268.000,5784725.000,6069182.000,6353639.000,6638096.000,6922553.000,7193978.000,7459637.000,7725296.000,7990955.000
LiabilitiesAndStockholdersEquity,52012912.000,51213017.000,50487655.000,42512175.000,41839280.000,40431935.000,39642940.000,31521187.000,30767639.000,30189449.000,29650005.000,21113470.000,20678153.000,19930371.000,19514706.000,10651845.000,10291230.000,9975405.000,9728937.000,3656528.000,3622896.000,3437114.000,3266422.000,1865099.000
LimitedPartnersCapitalAccount,48783689.000,47951423.000,46944129.000,38873048.000,38009515.000,37095005.000,36264298.000,27879103.000,27043193.000,26182703.000,25360862.000,16561921.000,,,14240604.000,5116155.000,4472695.000,3873914.000,3344317.000,-2996658.000,-3300952.000,-3751264.000,-4186525.000,-5849339.000
LimitedPartnersCapitalAccountUnitsAuthorized,15500000.000,15500000.000,15500000.000,,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000
