,2012-10-27,2013-02-02,2013-06-06,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-06-04,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-06-01
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,1820000.000,,,,1856000.000,,,,2180000.000,,,,53000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,47000.000,,,,149000.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,1447000.000,,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,300000.000,,,,100000.000,,,,,,,75600000.000,100906000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,0.000,,,,5098000.000,,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesOther,,542000.000,,,,2526000.000,,,,751000.000,,,,753000.000,,,,1183000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,1936000.000,,,,0.000,,,,0.000,
DueToRelatedPartiesCurrent,77687000.000,79491000.000,,77234000.000,57414000.000,68396000.000,86170000.000,83711000.000,79940000.000,61089000.000,,91778000.000,81422000.000,54126000.000,103150000.000,34868000.000,19889000.000,80724000.000,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,8423000.000,9005000.000,,9698000.000,11193000.000,8105000.000,7034000.000,6740000.000,5996000.000,4072000.000,,5580000.000,7432000.000,6563000.000,5079000.000,5203000.000,6992000.000,5766000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,100000.000,,100000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,4377000.000,,,,1527000.000,
Goodwill,167000000.000,167000000.000,,167000000.000,167000000.000,167000000.000,167000000.000,167000000.000,0.000,0.000,,0.000,0.000,,3302000.000,2376000.000,1869000.000,,
GoodwillGross,,,,,,,,,0.000,0.000,,,,,,,,,
InventoryFinishedGoods,429407000.000,428437000.000,,445607000.000,488626000.000,482107000.000,493203000.000,469607000.000,462226000.000,442743000.000,,431376000.000,448443000.000,434846000.000,430416000.000,427234000.000,424714000.000,373815000.000,
InventoryLIFOReserve,,700000.000,,,,1100000.000,,,,900000.000,,,,600000.000,,,,300000.000,
InventoryValuationReserves,,12000000.000,,,,11500000.000,,,,12100000.000,,,,9800000.000,,,,,
Liabilities,235072000.000,219516000.000,,217048000.000,257666000.000,256960000.000,268997000.000,240667000.000,236576000.000,223436000.000,,210492000.000,238366000.000,231324000.000,232057000.000,213221000.000,218734000.000,197727000.000,
LiabilitiesAndStockholdersEquity,791699000.000,785803000.000,,807742000.000,848008000.000,847185000.000,863187000.000,838324000.000,663236000.000,645722000.000,,636039000.000,660258000.000,633833000.000,631046000.000,622878000.000,535209000.000,468426000.000,
LiabilitiesCurrent,231779000.000,215995000.000,,211146000.000,252429000.000,252606000.000,264888000.000,237189000.000,233532000.000,221162000.000,,208228000.000,236075000.000,228654000.000,229349000.000,210353000.000,215750000.000,195754000.000,
LineOfCredit,,,,,,,,,,,,,,,,,,26800000.000,
LossContingencyEstimateOfPossibleLoss,,,,,,,,,,,,4400000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,200565000.000,,,,239523000.000,,,,208547000.000,,,,173383000.000,,,,161400000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,52403000.000,,,,60321000.000,,,,60008000.000,,,,55656000.000,,,,52290000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,34226000.000,,,,79388000.000,,,,78295000.000,,,,33963000.000,,,,31751000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,12939000.000,,,,19963000.000,,,,12267000.000,,,,11793000.000,,,,12490000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,23294000.000,,,,34541000.000,,,,25311000.000,,,,17319000.000,,,,19851000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,31028000.000,,,,45107000.000,,,,40367000.000,,,,29755000.000,,,,25464000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,38127000.000,,,,53645000.000,,,,50830000.000,,,,44173000.000,,,,37801000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,42774000.000,,,,25946000.000,,,,19764000.000,,,,14687000.000,,,,13504000.000,
OtherAssets,,,,,,,,,2394000.000,2263000.000,,1871000.000,1699000.000,1677000.000,1540000.000,1446000.000,1615000.000,6116000.000,
OtherAssetsNoncurrent,22509000.000,22607000.000,,26680000.000,32115000.000,40490000.000,42668000.000,45898000.000,41185000.000,43446000.000,,43395000.000,42337000.000,13981000.000,13429000.000,13117000.000,13067000.000,17227000.000,
OtherLiabilitiesCurrent,76265000.000,83211000.000,,75998000.000,74306000.000,60319000.000,59090000.000,64495000.000,60079000.000,60938000.000,,76855000.000,61554000.000,66466000.000,62985000.000,66667000.000,64772000.000,70377000.000,
OtherLiabilitiesNoncurrent,2423000.000,2752000.000,,5652000.000,5139000.000,4259000.000,4047000.000,3475000.000,2908000.000,2098000.000,,1973000.000,2109000.000,2670000.000,2708000.000,2868000.000,2984000.000,1973000.000,
OtherReceivables,,,,,,,,,9721000.000,8856000.000,,8532000.000,13601000.000,10754000.000,9985000.000,16018000.000,19604000.000,10475000.000,
PrepaidExpenseAndOtherAssetsCurrent,12301000.000,14321000.000,,14213000.000,8113000.000,13216000.000,13146000.000,13312000.000,17893000.000,19350000.000,,17550000.000,17187000.000,22176000.000,23119000.000,18562000.000,9404000.000,9370000.000,
ProductWarrantyAccrual,,3734000.000,,,,0.000,,0.000,,0.000,,,,,,,,,
ProductWarrantyAccrualClassifiedCurrent,10919000.000,3734000.000,,2804000.000,0.000,0.000,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,101322000.000,,,,97115000.000,,,,92485000.000,,,,90489000.000,,,,81161000.000,
PropertyPlantAndEquipmentNet,54088000.000,53383000.000,,49940000.000,49544000.000,48973000.000,50303000.000,51973000.000,50454000.000,50708000.000,,52841000.000,59207000.000,49315000.000,50450000.000,50898000.000,50053000.000,40935000.000,
RestructuringReserve,22000.000,0.000,,,,0.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-179000.000,9481000.000,,33613000.000,,42976000.000,,,,-125829000.000,,,,-153090000.000,,,,-285009000.000,
SharePrice,,,,,29.970,28.830,,,,28.830,,,,,,,,,
ShortTermBorrowings,47100000.000,20000000.000,,34900000.000,87900000.000,99100000.000,98100000.000,74800000.000,73200000.000,84100000.000,,10100000.000,47400000.000,68300000.000,32000000.000,70400000.000,91900000.000,26800000.000,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,25000000.000,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,12500000.000,,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,
StockholdersEquity,556627000.000,566287000.000,,590694000.000,590342000.000,590225000.000,594190000.000,597657000.000,426660000.000,422286000.000,,425547000.000,421892000.000,402509000.000,398989000.000,409657000.000,316475000.000,270699000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,556627000.000,566287000.000,,590694000.000,590342000.000,590225000.000,594190000.000,597657000.000,426660000.000,422286000.000,,425547000.000,421892000.000,402509000.000,398989000.000,409657000.000,316475000.000,270699000.000,
