,2011-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,819823.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,66425.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,356145.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-213114.000
ComprehensiveIncomeNetOfTax,419974.000
CostOfRevenue,11679112.000
DepreciationDepletionAndAmortization,112571.000
EarningsPerShareBasic,0.010
EarningsPerShareDiluted,0.010
GainLossOnDispositionOfProperty,-51919.000
GainLossRelatedToLitigationSettlement,-316896.000
GrossProfit,3313755.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,446756.000
IncomeTaxExpenseBenefit,20000.000
IncreaseDecreaseInAccountsPayable,3840059.000
IncreaseDecreaseInAccountsReceivable,1600919.000
IncreaseDecreaseInAccruedLiabilities,357378.000
IncreaseDecreaseInDeferredRevenue,-902714.000
IncreaseDecreaseInDeposits,21000.000
IncreaseDecreaseInInventories,3508734.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,18331.000
InterestExpense,3102.000
InterestPaid,3102.000
InvestmentIncomeNet,22624.000
NetCashProvidedByUsedInFinancingActivities,125154.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,125154.000
NetCashProvidedByUsedInInvestingActivities,-62872.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-62872.000
NetCashProvidedByUsedInOperatingActivities,-275396.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-275396.000
NetIncomeLoss,426756.000
OperatingExpenses,2569625.000
OperatingIncomeLoss,744130.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-6782.000
PaymentsToAcquireIntangibleAssets,40000.000
PaymentsToAcquireMarketableSecurities,21295.000
PaymentsToAcquireProductiveAssets,1577.000
ProceedsFromIssuanceOfCommonStock,250000.000
RepaymentsOfRelatedPartyDebt,124846.000
Revenues,14992867.000
SalesRevenueNet,14992867.000
SellingGeneralAndAdministrativeExpense,1624006.000
ShareBasedCompensation,945619.000
StockIssuedDuringPeriodValueNewIssues,250000.000
StockIssuedDuringPeriodValueShareBasedCompensation,125796.000
WeightedAverageNumberOfDilutedSharesOutstanding,63778097.000
WeightedAverageNumberOfSharesOutstandingBasic,61500794.000
