,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,221390.000,-99610.000,-222760.000,353111.000,321772.000,371669.000
BusinessCombinationAcquisitionRelatedCosts,,22645.000,35444.000,0.000,,
BusinessCombinationIntegrationRelatedCosts,18941.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-99506.000,489649.000,729398.000,-382821.000,69088.000,-198234.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,0.000,571525.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,-42578.000,16538.000,8687.000
ConcentrationRiskPercentage1,,,0.670,0.920,0.770,0.810
CostsAndExpensesRelatedParty,156809.000,148857.000,144163.000,149822.000,152838.000,113791.000
DepreciationAndAmortization,,308835.000,284768.000,308441.000,308441.000,308444.000
DepreciationAndAmortizationDiscontinuedOperations,,31023.000,,0.000,,
DepreciationDepletionAndAmortization,305874.000,,,,,
DepreciationNonproduction,,,,265152.000,265152.000,265152.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,476312.000,,0.000,21525.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,162189.000,586525.000,599041.000,-42578.000,38063.000,8687.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,644.000,,42578.000,-28972.000,0.000
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,141880.000,,0.000,1697.000,0.000
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,587005.000,556489.000,585364.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,,756069.000,791290.000,,,
EntityWideRevenueMajorCustomerAmount,,616015.000,,,,
EntityWideRevenueMajorCustomerPercentage,,0.680,,,,
GainLossOnSaleOfProperties,83734.000,476312.000,979619.000,0.000,21525.000,0.000
ImpairmentOfRealEstate,0.000,,457526.000,0.000,,
IncomeLossAttributableToParent,446206.000,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerOutstandingLimitedPartnershipUnit,26.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,284017.000,248206.000,177965.000,226058.000,225685.000,284484.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,17.540,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,14.250,14.900,19.410
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,8.460,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,-2.680,1.300,0.590
