,2011-12-31
AllowanceForLoanAndLeaseLossesProvisionForLossNet,-209930.000
CashAcquiredFromAcquisition,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-67054.000
ComprehensiveIncomeNetOfTax,-2140702.000
CostOfRevenue,21074523.000
DeferredIncomeTaxExpenseBenefit,0.000
DepreciationAndAmortization,845973.000
EarningsPerShareBasic,-0.100
EarningsPerShareDiluted,-0.100
EffectOfExchangeRateOnCashAndCashEquivalents,37917.000
GeneralAndAdministrativeExpense,4115014.000
GrossProfit,3830550.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2310821.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,29880.000
IncreaseDecreaseInAccountsPayable,-701335.000
IncreaseDecreaseInAccountsReceivable,-1157808.000
IncreaseDecreaseInDueFromRelatedParties,-1089127.000
IncreaseDecreaseInDueToRelatedParties,830422.000
IncreaseDecreaseInIncomeTaxes,-75797.000
IncreaseDecreaseInInventories,1916963.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-768390.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,4392707.000
IncreaseDecreaseInRestrictedCash,6932833.000
InterestExpense,765452.000
InterestIncomeExpenseNet,33446.000
InterestPaid,749299.000
IssuanceOfStockAndWarrantsForServicesOrClaims,193000.000
NetCashProvidedByUsedInFinancingActivities,14596572.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,14596572.000
NetCashProvidedByUsedInInvestingActivities,-10260428.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10260428.000
NetCashProvidedByUsedInOperatingActivities,-4441115.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4441115.000
NetIncomeLoss,-2310821.000
OperatingExpenses,5333768.000
OperatingIncomeLoss,-1503218.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,170119.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,170119.000
OtherIncome,-75597.000
PaymentsToAcquireIntangibleAssets,2045870.000
PaymentsToAcquirePropertyPlantAndEquipment,1281725.000
ProceedsFromBankDebt,18184806.000
ProvisionForDoubtfulAccounts,1044393.000
ProvisionForLoanAndLeaseLosses,251038.000
RepaymentsOfBankDebt,16302024.000
Revenues,24905073.000
SalesRevenueNet,24980670.000
SellingExpense,1218754.000
WeightedAverageNumberOfDilutedSharesOutstanding,23582552.000
WeightedAverageNumberOfSharesOutstandingBasic,23582552.000
