,2015-06-30
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,6272.000
IncreaseDecreaseInNotesPayableRelatedParties,6042.000
NetCashProvidedByUsedInFinancingActivities,6272.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6272.000
NetCashProvidedByUsedInOperatingActivities,-6272.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6272.000
NetIncomeLoss,-6272.000
OperatingExpenses,6272.000
ProceedsFromRelatedPartyDebt,6272.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8000000.000
