,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,2122912.000,395112.000,1224223.000,1672908.000,1521752.000,308060.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,14051612.000,15144820.000,15807492.000,14733848.000,16051634.000,16951702.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-861395.000,-696021.000,-533320.000,-424684.000,-311026.000,-217984.000
Assets,64501778.000,56949644.000,49054675.000,47129966.000,44624701.000,43199871.000
AssetsCurrent,16838829.000,13051395.000,8736780.000,9093732.000,10175737.000,11679988.000
AssetsHeldForSalePropertyPlantAndEquipment,8195419.000,,,86012.000,33082.000,
AssetsNoncurrent,47662949.000,43898249.000,40317895.000,38036234.000,34448964.000,31519883.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,10402500.000,8322000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesCurrent,6079371.000,6343875.000,6619888.000,6907910.000,7208464.000,7522093.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesNoncurrent,9210770.000,7522093.000,5759946.000,3921128.000,2002307.000,0.000
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,9210771.000,7522093.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,1191729.000,799907.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,1537992.000,6707520.000,1715911.000,1522131.000,2154281.000,3739048.000
DeferredRevenueCurrent,178104.000,70961.000,0.000,,,
DepositLiabilityCurrent,,,,,,790000.000
DerivativeInstrumentsAndHedgesLiabilities,889433.000,711708.000,548169.000,437931.000,321258.000,
DerivativeLiabilitiesCurrent,,,,,,224739.000
DerivativeLiabilityFairValueNet1,,,,,321258.000,224739.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,1331882.000,925984.000,0.000,,,
Liabilities,43479159.000,36669952.000,35452112.000,34839655.000,33621650.000,33437347.000
LiabilitiesAndStockholdersEquity,64501778.000,56949644.000,49054675.000,47129966.000,44624701.000,43199871.000
LiabilitiesCurrent,34814159.000,29919952.000,30052112.000,31239655.000,31821650.000,33437347.000
LongTermDebtCurrent,31623710.000,28742171.000,28279720.000,29128816.000,29978640.000,30839827.000
LongTermDebtNoncurrent,8665000.000,6750000.000,5400000.000,3600000.000,1800000.000,0.000
MembersEquity,,,,,11003051.000,9762524.000
NonRecourseDebt,,,,,8100000.000,6750000.000
OtherAssetsCurrent,1026047.000,,400981.000,577679.000,779910.000,418847.000
OtherAssetsNoncurrent,873134.000,97517.000,66667.000,395774.000,45111.000,18405.000
PartnersCapital,,,,12290311.000,,
PropertyPlantAndEquipmentGross,,,,,48453180.000,48453180.000
PropertyPlantAndEquipmentNet,36247163.000,35352655.000,34491282.000,33719332.000,32401546.000,31501478.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,21022619.000,20279692.000,13602563.000,12290311.000,11003051.000,9762524.000
