,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,105950.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,6140.000,-4995.000,252.000,-170.000,-1390.000
CashPeriodIncreaseDecrease,855.000,,,,,
CostOfServices,,,10000.000,5000.000,,
DeferredIncomeTaxExpenseBenefit,,12000.000,12000.000,10000.000,11000.000,15000.000
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.340,0.340,0.340,0.340,0.340
GeneralAndAdministrativeExpense,29839.000,35860.000,33475.000,27865.000,33170.000,43390.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-29839.000,-36206.000,-35046.000,-28872.000,-33170.000,-43390.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,7346.000,-1358.000,-3064.000,3000.000,-3000.000
InterestExpense,,346.000,1571.000,1007.000,,
NetCashProvidedByUsedInFinancingActivities,25694.000,35000.000,31409.000,32188.000,30000.000,45000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25694.000,35000.000,31409.000,32188.000,30000.000,45000.000
NetCashProvidedByUsedInOperatingActivities,-24839.000,-28860.000,-36404.000,-31936.000,-30170.000,-46390.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24839.000,-28860.000,-36404.000,-31936.000,-30170.000,-46390.000
NetIncomeLoss,-29839.000,-36206.000,-35046.000,-28872.000,-33170.000,-43390.000
OperatingIncomeLoss,,-35860.000,-33475.000,-27865.000,-33170.000,
ProceedsFromIssuanceOfCommonStock,,,25000.000,,,
ProceedsFromNotesPayable,,15000.000,13103.000,22188.000,,
ProceedsFromRelatedPartyDebt,,20000.000,-6694.000,,,45000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,10000.000,30000.000,
ProfessionalFees,5000.000,,,,,
StockIssuedDuringPeriodValueNewIssues,,,25000.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,12000.000,12000.000,10000.000,11000.000,15000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5000000.000,5000000.000,5000000.000,5000000.000
