,2011-06-30,2011-09-30
ConstructionAndDevelopmentCosts,15977000.000,18567000.000
ContractsRevenue,17641000.000,21619000.000
CostsAndExpenses,40609000.000,42457000.000
DepreciationAndAmortization,7986000.000,8623000.000
EarningsPerShareBasicAndDiluted,-0.100,-0.040
IncomeLossFromContinuingOperations,-4986000.000,-1834000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-3913000.000,-236000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.100,-0.040
IncomeLossFromEquityMethodInvestments,5000.000,-1000.000
IncomeTaxExpenseBenefit,19000.000,32000.000
InterestAndOtherIncome,159000.000,641000.000
InterestExpense,5027000.000,5564000.000
ManagementFeesRevenue,760000.000,789000.000
MinorityInterestInNetIncomeLossLimitedPartnerships,235000.000,290000.000
MinorityInterestInNetIncomeLossOperatingPartnerships,-724000.000,-254000.000
NetIncomeLoss,-4986000.000,-1834000.000
NonoperatingIncomeExpense,-4863000.000,-4924000.000
OperatingIncomeLoss,969000.000,4720000.000
OperatingLeasesIncomeStatementLeaseRevenue,23136000.000,24762000.000
OtherConstructionRevenue,41000.000,7000.000
ProfitLoss,-3913000.000,-236000.000
Revenues,41578000.000,47177000.000
SalesRevenueNet,41578000.000,47177000.000
SellingGeneralAndAdministrativeExpense,6822000.000,5198000.000
