,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfIntangibleAssets,,,7000000.000,10000000.000,10000000.000,9000000.000
AssetRetirementObligationAccretionExpense,,,1000000.000,1000000.000,1000000.000,2000000.000
AssetRetirementObligationRevisionOfEstimate,,,1000000.000,2000000.000,27000000.000,-4000000.000
CapitalExpendituresIncurredButNotYetPaid,2800000.000,300000.000,74000000.000,94000000.000,140000000.000,247000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-26600000.000,19800000.000,73000000.000,19000000.000,28000000.000,48000000.000
ComprehensiveIncomeNetOfTax,173700000.000,192900000.000,1062000000.000,989000000.000,1195000000.000,1166000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,16000000.000,23000000.000,40000000.000,78000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,1078000000.000,1012000000.000,1235000000.000,1244000000.000
CostsAndExpenses,116800000.000,118600000.000,992000000.000,1133000000.000,1182000000.000,1305000000.000
DeferredIncomeTaxExpenseBenefit,1100000.000,1400000.000,-354000000.000,27000000.000,3000000.000,4000000.000
DepreciationAndAmortization,33200000.000,37300000.000,262000000.000,288000000.000,295000000.000,314000000.000
DistributionsPerLimitedPartnershipUnitOutstanding,1.845,1.930,2.021,2.245,2.430,2.630
EquityMethodInvestmentDividendsOrDistributions,116300000.000,111600000.000,97000000.000,131000000.000,160000000.000,110000000.000
GainLossOnSaleOfOtherAssets,,,0.000,,,
GasGatheringTransportationMarketingAndProcessingRevenue,182400000.000,217700000.000,1470000000.000,1685000000.000,1858000000.000,1951000000.000
GoodwillAcquiredDuringPeriod,193800000.000,,486000000.000,37000000.000,,
GoodwillTranslationAdjustments,,,-85000000.000,-8000000.000,-12000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,194900000.000,738000000.000,1062000000.000,1277000000.000,1257000000.000
IncomeLossFromEquityMethodInvestments,107300000.000,107600000.000,89000000.000,133000000.000,167000000.000,127000000.000
IncomeTaxExpenseBenefit,1100000.000,1400000.000,-348000000.000,35000000.000,12000000.000,18000000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,-354000000.000,,,
IncomeTaxesPaid,,,0.000,6000000.000,12000000.000,10000000.000
IncreaseDecreaseInAccountsPayable,4900000.000,-3600000.000,96000000.000,6000000.000,27000000.000,-20000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,2900000.000,1700000.000,6000000.000,19000000.000,-3000000.000,16000000.000
IncreaseDecreaseInDueToRelatedParties,,,17000000.000,,,
IncreaseDecreaseInOtherCurrentAssets,100000.000,-5800000.000,73000000.000,5000000.000,-5000000.000,-5000000.000
IncreaseDecreaseInOtherCurrentLiabilities,-900000.000,100000.000,50000000.000,-7000000.000,-6000000.000,58000000.000
