,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,15617.000,15836.000,16617.000,18285.000,19882.000,21472.000
AssetRetirementObligationLiabilitiesIncurred,,1713.000,3701.000,8415.000,4267.000,1576.000
AssetRetirementObligationLiabilitiesSettled,,,4643.000,595.000,,
CapitalLeaseObligationsIncurred,,,,507.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,53238.000,-61217.000,10585.000,29810.000,-27100.000
CashPeriodIncreaseDecrease,11424.000,,,,,
CostsAndExpenses,1850427.000,1604045.000,1575459.000,1507505.000,3280940.000,2050723.000
CostsIncurredDevelopmentCosts,,,,18057.000,,
DepreciationDepletionAndAmortization,692958.000,671466.000,567473.000,487256.000,474547.000,279932.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,49.460,56.190,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,69.700,,,,
GeneralAndAdministrativeExpense,221153.000,153485.000,157710.000,178100.000,105543.000,84350.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-144810.000,-114875.000,123387.000,-242241.000,-234142.000,76219.000
IncreaseDecreaseInDueToAffiliatesCurrent,-56994.000,-11731.000,5345.000,-14245.000,-20577.000,983.000
IncreaseDecreaseInPrepaidTaxes,-1970.000,-5530.000,,,2707.000,-6141.000
InterestIncomeOperating,,,,3.000,,
InvestmentIncomeInterest,7894.000,,,,,
LeaseOperatingExpense,643097.000,585702.000,628016.000,610998.000,570928.000,489504.000
NaturalGasProductionRevenue,3445277.000,1953586.000,2417500.000,2520967.000,1066057.000,902850.000
NetCashProvidedByUsedInFinancingActivities,-3484800.000,-2123364.000,-2473174.000,-2809598.000,-937571.000,-501910.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3484800.000,-2123364.000,-2473174.000,-2809598.000,-937571.000,-501910.000
NetCashProvidedByUsedInInvestingActivities,10051.000,15744.000,6916.000,-18057.000,-11180.000,-1059.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,10051.000,15744.000,6916.000,-18057.000,-11180.000,-1059.000
NetCashProvidedByUsedInOperatingActivities,3486173.000,2160858.000,2405041.000,2838240.000,978561.000,475869.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3486173.000,2160858.000,2405041.000,2838240.000,978561.000,475869.000
NetIncomeLoss,2687812.000,1364882.000,1949844.000,2104703.000,-1747428.000,-865127.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,53.760,27.300,39.000,42.090,,
OilAndCondensateRevenue,1085068.000,1015341.000,1107803.000,1091238.000,467455.000,282746.000
PartnersCapitalAccountDistributions,3484800.000,2123364.000,2473174.000,2809598.000,937571.000,501910.000
PaymentsOfCapitalDistribution,3484800.000,2123364.000,2473174.000,2809598.000,937571.000,501910.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,18057.000,25421.000,1059.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,10051.000,15744.000,6916.000,,14241.000,
ProductionTaxExpense,277602.000,177556.000,205643.000,212866.000,89338.000,66778.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,,15836.000,16617.000,18285.000,19882.000,21472.000
Revenues,4538239.000,2968927.000,3525303.000,3612208.000,1533512.000,1185596.000
SalesRevenueNet,4538239.000,2968927.000,3525303.000,3612208.000,1533512.000,1185596.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,,,2020702.000,1108687.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,50000.000,50000.000,50000.000,50000.000,,
