,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,11585016.000,5673218.000,347971.000,664814.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,6509145.000,8392731.000,6674611.000,4363750.000,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,706557.000,723230.000,730604.000,733209.000,,,,,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,487131.000,672999.000,694291.000,705654.000,706557.000,723230.000,730604.000,733209.000,737490.000,744152.000,750485.000,758417.000,763586.000,767793.000,775569.000,773582.000,781725.000,789867.000,799280.000,807769.000,817326.000,826256.000,834771.000,844469.000
Assets,82556303.000,75132819.000,65869089.000,62117900.000,56221223.000,49111329.000,42059902.000,40103268.000,37652657.000,36862945.000,32844044.000,32401464.000,31790664.000,30908497.000,26917826.000,22033946.000,16728511.000,12160682.000,8096677.000,6605250.000,6261199.000,6139849.000,6028385.000,6004093.000
AssetsCurrent,32076597.000,14120843.000,9763516.000,7633309.000,4926438.000,3516325.000,2195410.000,1956065.000,2080294.000,1852670.000,1547783.000,1656579.000,1648185.000,1246389.000,872289.000,563594.000,554738.000,570878.000,404051.000,326276.000,467139.000,448587.000,443912.000,501231.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,4253532.000,8369345.000,,,,,28768268.000,,,,38026520.000,,,,43361232.000,,,,,,,,,
CapitalizedCostsAssetRetirementCosts,,,,,,,681371.000,,,,671081.000,,,,665163.000,,,,,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,7210788.000,1640170.000,,,,,,,,,,,,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,54733238.000,69381321.000,,,,,68632760.000,,,,69322781.000,,,,69406769.000,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,50479706.000,61011976.000,,,,,39864492.000,,,,31296261.000,,,,26045537.000,,,,,,,,,
CapitalizedCostsProvedProperties,47522450.000,67741151.000,,,,,67951389.000,,,,68651700.000,,,,68741606.000,,,,,,,,,
Cash,,,,,,,,,,,10520.000,109719.000,20373.000,2642.000,3843.000,6417.000,4813.000,16940.000,22038.000,1392.000,423.000,4890.000,7860.000,13435.000
CashAndCashEquivalentsAtCarryingValue,25567452.000,5728112.000,3088905.000,3269559.000,1898520.000,789496.000,594.000,115398.000,459.000,1251.000,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,3025418.000,2721829.000,2187316.000,1830667.000,2067335.000,1836419.000,1529763.000,1536860.000,1602725.000,1203573.000,823186.000,496831.000,477470.000,469374.000,345686.000,276449.000,416575.000,391850.000,430934.000,480973.000
DueToAffiliateCurrent,,,,,377721.000,324814.000,329395.000,541214.000,210169.000,275748.000,239362.000,365572.000,175087.000,177561.000,169897.000,174043.000,124788.000,130559.000,118732.000,168884.000,130251.000,115440.000,106813.000,132824.000
GeneralPartnersCapitalAccount,65482677.000,63905580.000,60226787.000,,,,,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,82556303.000,75132819.000,65869089.000,62117900.000,56221223.000,49111329.000,42059902.000,40103268.000,37652657.000,36862945.000,32844044.000,32401464.000,31790664.000,30908497.000,26917826.000,22033946.000,16728511.000,12160682.000,8096677.000,6605250.000,6261199.000,6139849.000,6028385.000,6004093.000
LiabilitiesCurrent,11585016.000,5673218.000,347971.000,664814.000,377721.000,324814.000,329395.000,541214.000,210169.000,275748.000,239362.000,365572.000,175087.000,177561.000,169897.000,174043.000,124788.000,130559.000,118732.000,168884.000,130251.000,115440.000,106813.000,132824.000
LimitedPartnersCapitalAccount,5001479.000,4881022.000,4600040.000,60747432.000,55136945.000,48063285.000,40999903.000,,,,,,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodGross,,,,68017570.000,68365910.000,68509624.000,68632760.000,68792801.000,68950527.000,69129556.000,69322781.000,69342201.000,69347440.000,69356893.000,69406769.000,69377365.000,69399719.000,69416043.000,69445572.000,69452001.000,69454271.000,69461494.000,69462837.000,69465397.000
OilAndGasPropertyFullCostMethodNet,,,56105573.000,54484591.000,51294785.000,45595004.000,39864492.000,38147203.000,35572363.000,35010275.000,31296261.000,30744885.000,30142479.000,29662108.000,26045537.000,21470352.000,16173773.000,11589804.000,7692626.000,6278974.000,5794060.000,5691262.000,5584473.000,5502862.000
PartnersCapital,70484156.000,68786602.000,64826827.000,60747432.000,55136945.000,48063285.000,40999903.000,38828845.000,36704998.000,35843045.000,31854197.000,31277475.000,30851991.000,29963143.000,25972360.000,21086321.000,15821998.000,11240256.000,7178665.000,5628597.000,5313622.000,5198153.000,5086801.000,5026800.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,,,1712.330,,,,,,,,,,,,,,,,,,,,,
PrepaidTaxes,,,,,2500.000,5000.000,7500.000,10000.000,12500.000,15000.000,7500.000,10000.000,25087.000,40174.000,45260.000,60346.000,72455.000,84564.000,36327.000,48435.000,50141.000,51847.000,5118.000,6823.000
