,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-859000.000
CostOfGoodsSold,133000.000,30000.000,112000.000
CostOfServices,333000.000,354000.000,964000.000
CostsAndExpenses,3599000.000,3375000.000,3886000.000
Depreciation,,,30000.000
EarningsPerShareBasicAndDiluted,-0.060,0.010,-0.040
GeneralAndAdministrativeExpense,1061000.000,1015000.000,1049000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2187000.000,489000.000,-1441000.000
IncomeTaxExpenseBenefit,2000.000,-4000.000,2000.000
IncreaseDecreaseInAccountsPayable,,,258000.000
IncreaseDecreaseInAccountsReceivable,,,-1225000.000
IncreaseDecreaseInAccruedLiabilities,,,-8000.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,,-996000.000
IncreaseDecreaseInInventories,,,0.000
IncreaseDecreaseInOtherNoncurrentAssets,,,20000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,117000.000
LicensesRevenue,264000.000,469000.000,100000.000
NetCashProvidedByUsedInFinancingActivities,,,-15000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-15000.000
NetCashProvidedByUsedInInvestingActivities,,,-64000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-64000.000
NetCashProvidedByUsedInOperatingActivities,,,-780000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-780000.000
NetIncomeLoss,-2189000.000,-493000.000,-1443000.000
NonoperatingIncomeExpense,-58000.000,-59000.000,
OperatingIncomeLoss,-2129000.000,548000.000,-1390000.000
OtherNonoperatingIncomeExpense,,,-51000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,40000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,64000.000
ProceedsFromConvertibleDebt,,,0.000
ProceedsFromIssuanceOfCommonStock,,,25000.000
ProceedsFromLinesOfCredit,,,0.000
ProvisionForDoubtfulAccounts,,,-9000.000
ResearchAndDevelopmentExpense,1345000.000,1425000.000,1116000.000
Revenues,1470000.000,3923000.000,2496000.000
SalesRevenueGoodsNet,402000.000,2598000.000,853000.000
SalesRevenueNet,1470000.000,3923000.000,2496000.000
SalesRevenueServicesNet,804000.000,856000.000,1543000.000
SellingAndMarketingExpense,727000.000,551000.000,645000.000
ShareBasedCompensation,,,300000.000
WeightedAverageNumberOfDilutedSharesOutstanding,39359.000,41380.000,
WeightedAverageNumberOfSharesOutstandingBasic,39359.000,39404.000,40816.000
