,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AllocatedShareBasedCompensationExpense,,,,2395000.000,2286000.000
AmortizationOfFinancingCostsAndDiscounts,,,391000.000,,
AmortizationOfIntangibleAssets,10117000.000,9888000.000,9436000.000,9374000.000,9705000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1389500.000,1641104.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,-874000.000,-918000.000,-655000.000,-196000.000,49000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6361000.000,,
ComprehensiveIncomeNetOfTax,,,-1388000.000,-607000.000,5187000.000
CostOfServices,71098000.000,69746000.000,71609000.000,71919000.000,69758000.000
DeferredIncomeTaxExpenseBenefit,,,261000.000,,
DepreciationAndAmortization,11383000.000,10912000.000,12620000.000,13173000.000,13168000.000
EarningsPerShareBasic,0.040,0.060,-0.160,0.090,0.120
EarningsPerShareDiluted,0.040,0.060,-0.160,0.090,0.120
EffectOfExchangeRateOnCashAndCashEquivalents,,,955000.000,,
GainsLossesOnExtinguishmentOfDebt,,,-5477000.000,,
IncomeLossFromContinuingOperations,,2136000.000,-3852000.000,2316000.000,2978000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,3887000.000,3575000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3881000.000,6037000.000,-2374000.000,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.080,-0.160,0.090,0.120
IncomeLossFromContinuingOperationsPerDilutedShare,,0.080,-0.160,0.090,0.120
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-538000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.020,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.020,,,
IncomeTaxExpenseBenefit,2734000.000,3901000.000,1478000.000,1571000.000,597000.000
IncomeTaxesPaid,,,649000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-6659000.000,,
IncreaseDecreaseInAccountsReceivable,,,-3055000.000,,
IncreaseDecreaseInDeferredRevenue,,,314000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,332000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,902000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1288000.000,,
InterestExpense,6518000.000,6266000.000,10081000.000,3402000.000,3191000.000
InterestPaid,,,6173000.000,,
InvestmentIncomeInterest,91000.000,52000.000,42000.000,65000.000,57000.000
NetCashProvidedByUsedInFinancingActivities,,,-5316000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-5316000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-12204000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-12204000.000,,
NetCashProvidedByUsedInOperatingActivities,,,22926000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,22926000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,1598000.000,-3852000.000,2316000.000,2978000.000
OperatingExpenses,131837000.000,130330000.000,130733000.000,130000000.000,130546000.000
OperatingIncomeLoss,10487000.000,12401000.000,8053000.000,6902000.000,6659000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,-2923000.000,2209000.000
OtherNonoperatingIncomeExpense,-179000.000,-150000.000,-388000.000,322000.000,50000.000
PaymentsForRepurchaseOfCommonStock,,,1032000.000,,
PaymentsOfDebtIssuanceCosts,,,6265000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,12204000.000,,
ProceedsFromIssuanceOfLongTermDebt,,,368756000.000,,
ProceedsFromStockOptionsExercised,,,80000.000,,
ProfitLoss,1147000.000,,,,
RepaymentsOfLongTermDebt,,,373120000.000,,
ResearchAndDevelopmentExpense,11692000.000,11882000.000,10987000.000,10937000.000,12265000.000
Revenues,142324000.000,142731000.000,138786000.000,136902000.000,137205000.000
SalesRevenueNet,142324000.000,142731000.000,138786000.000,136902000.000,137205000.000
SellingGeneralAndAdministrativeExpense,26673000.000,26984000.000,25426000.000,24401000.000,25699000.000
ShareBasedCompensation,,,1946000.000,1720000.000,
TreasuryStockSharesAcquired,,,,,161082.000
TreasuryStockValueAcquiredCostMethod,,,,,2400000.000
WeightedAverageNumberOfDilutedSharesOutstanding,25718746.000,25488294.000,24396581.000,24734714.000,24573469.000
WeightedAverageNumberOfSharesOutstandingBasic,25508019.000,25197227.000,24396581.000,24461609.000,24445108.000
