,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,4049000.000,5071000.000,4730000.000,4879000.000,5147000.000,4832000.000,4979000.000,4878000.000,6300000.000,6634000.000,6034000.000,6374000.000,6384000.000,4354000.000,5270000.000,4546000.000,5488000.000,6254000.000,5933000.000,5470000.000,6700000.000
AccountsReceivableGrossCurrent,,,,,,,3603000.000,,,,4094000.000,,,,4524000.000,,,,5313000.000,,
AccountsReceivableNetCurrent,3512000.000,3542000.000,4280000.000,4039000.000,4122000.000,4503000.000,3519000.000,4533000.000,4302000.000,4053000.000,3953000.000,5568000.000,5332000.000,4596000.000,4427000.000,5122000.000,5225000.000,5758000.000,5205000.000,5537000.000,5207000.000
AccountsReceivableRelatedPartiesCurrent,55000.000,199000.000,196000.000,7000.000,75000.000,122000.000,102000.000,112000.000,87000.000,29000.000,8000.000,8000.000,0.000,1000.000,0.000,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,3038000.000,,,,2128000.000,,,,2336000.000,,,,2605000.000,,
AccruedLiabilitiesCurrent,15149000.000,26105000.000,16429000.000,26903000.000,17569000.000,25650000.000,16959000.000,27372000.000,15119000.000,15522000.000,13758000.000,15062000.000,13149000.000,13611000.000,14036000.000,16017000.000,15323000.000,15386000.000,16556000.000,20949000.000,17641000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,168918000.000,,,,197214000.000,,,,225174000.000,,,,251407000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,84000.000,,,,141000.000,,,,97000.000,,,,108000.000,,
Assets,1228300000.000,1238710000.000,1222029000.000,1233722000.000,1203642000.000,1211145000.000,1193539000.000,1203917000.000,1192923000.000,1183359000.000,1175267000.000,1183446000.000,1182634000.000,1184907000.000,1184584000.000,1166100000.000,1171255000.000,1157390000.000,1159626000.000,1144342000.000,1151607000.000
AssetsCurrent,85798000.000,102961000.000,90350000.000,105196000.000,78460000.000,90578000.000,78702000.000,93471000.000,88641000.000,76409000.000,71456000.000,80692000.000,84731000.000,91848000.000,94169000.000,80654000.000,90442000.000,87050000.000,90179000.000,74693000.000,82068000.000
