,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
FurnitureAndFixturesGross,,748854.000,825507.000,,,
Goodwill,69797910.000,70995317.000,,37819000.000,37575000.000,37438000.000
IntangibleAssetsNetExcludingGoodwill,34104475.000,33210066.000,33785718.000,35104000.000,34300000.000,33296000.000
InventoryNet,39020905.000,35157934.000,38891618.000,35205000.000,33227000.000,32224000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,397000.000,29793.000,,,,
LeaseholdImprovementsGross,1130075.000,1132203.000,1528086.000,,,
LettersOfCreditOutstandingAmount,5900000.000,5900000.000,5900000.000,6400000.000,6400000.000,6400000.000
Liabilities,56537958.000,51799332.000,67884253.000,62545000.000,58112000.000,55620000.000
LiabilitiesAndStockholdersEquity,183421788.000,171610610.000,177667861.000,134196000.000,131570000.000,127418000.000
LiabilitiesCurrent,15845646.000,21177797.000,18499138.000,21105000.000,38870000.000,38704000.000
LiabilitiesNoncurrent,40692312.000,30621535.000,49385115.000,41440000.000,19242000.000,16916000.000
LiabilityForUncertainTaxPositionsNoncurrent,4618608.000,4663162.000,5733480.000,,,
LinesOfCreditCurrent,,,,,21673000.000,
LongTermDebt,,9338000.000,20638000.000,20960000.000,21673000.000,21401000.000
LongTermDebtCurrent,725000.000,750000.000,893000.000,1037000.000,21673000.000,21401000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,1037000.000,887000.000,887000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,893000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,,,,17187000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,,,,912000.000,19012000.000,18740000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,912000.000,887000.000,887000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,912000.000,887000.000,887000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,16909000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,912000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,912000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,1012000.000,,,
LongTermDebtNoncurrent,8935000.000,8788000.000,19745000.000,19923000.000,0.000,0.000
LongTermNotesAndLoans,,9538000.000,,,,
LongTermNotesPayable,,200000.000,,,,
MachineryAndEquipmentGross,7991524.000,7108296.000,7190281.000,,,
MinorityInterest,8400000.000,8400000.000,8400000.000,8400000.000,8400000.000,8400000.000
OperatingLeasesFutureMinimumPaymentsDue,35800000.000,35800000.000,39300000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2078000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,2505000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,2314000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2282000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,2127000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,28307000.000,,,
OtherAssetsNoncurrent,62518.000,56893.000,67934.000,1285000.000,3481000.000,3419000.000
OtherLiabilities,,,534000.000,,,
OtherLiabilitiesCurrent,951118.000,1790171.000,,3521000.000,2164000.000,2310000.000
OtherLiabilitiesNoncurrent,,,,,2862000.000,3048000.000
OtherLongTermDebtCurrent,625000.000,750000.000,793138.000,,,
OtherLongTermDebtNoncurrent,8835306.000,8588479.000,19644692.000,19923000.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1285402.000,1480289.000,545089.000,675000.000,911000.000,803000.000
PropertyPlantAndEquipmentGross,,,,13556000.000,13860000.000,13865000.000
PropertyPlantAndEquipmentNet,11366193.000,10902333.000,,11506000.000,11290000.000,10809000.000
RetainedEarningsAccumulatedDeficit,-11349959.000,-17898455.000,-30788079.000,-71804000.000,-70756000.000,-72527000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,0.000,0.000,53940.000,107878.000,429316.000,699390.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,0.000,0.000,9.660,9.660,8.880,9.170
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,842000.000,0.000,0.000,0.000,8000.000,9000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,470000.000,1556297.000,1596297.000,1611297.000,1631297.000,2073047.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,8.230,9.100,9.020,8.980,8.920,7.860
SharePrice,,,,4.600,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,0.000,0.000,0.000,0.000,0.000,0.000
StandardProductWarrantyAccrual,,,772000.000,,,
StockholdersEquity,118483830.000,111411278.000,101383608.000,63251000.000,65058000.000,63398000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,126883830.000,119811278.000,109783608.000,71651000.000,73458000.000,71798000.000
TaxCreditCarryforwardAmount,,,33000.000,,,
UnamortizedDebtIssuanceExpense,,412000.000,,,,
UnrecognizedTaxBenefits,,,3341000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,500000.000,1000000.000,1400000.000
ValuationAllowancesAndReservesBalance,747087.000,715060.000,687799.000,,,
