,2011-10-01,2011-12-31
AccountsAndOtherReceivablesNetCurrent,300000.000,
AccountsPayableAndAccruedLiabilitiesCurrent,3300000.000,3500000.000
Assets,15900000.000,15500000.000
AssetsNet,11600000.000,11000000.000
CashAndCashEquivalentsAtCarryingValue,4200000.000,600000.000
DepositsAssetsCurrent,,100000.000
InvestmentOwnedAtFairValue,3200000.000,3200000.000
Liabilities,4300000.000,4500000.000
MarketableSecuritiesCurrent,,4000000.000
OtherLiabilitiesCurrent,1000000.000,1000000.000
PrepaidExpenseCurrent,1200000.000,1200000.000
ReceivablesNetCurrent,800000.000,200000.000
