,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,208797.000
AmortizationOfDebtDiscountPremium,0.000
AmortizationOfFinancingCosts,3387.000
DebtConversionConvertedInstrumentAmount1,0.000
DebtInstrumentConvertibleBeneficialConversionFeature,0.000
DebtInstrumentConvertibleInterestExpense,0.000
EarningsPerShareBasicAndDiluted,-0.010
GainLossOnSaleOfPropertyPlantEquipment,174687.000
GainsLossesOnExtinguishmentOfDebt,577740.000
GeneralAndAdministrativeExpense,1937087.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-850967.000
IncomeTaxExpenseBenefit,-410726.000
IncreaseDecreaseInAccountsPayable,214262.000
IncreaseDecreaseInAccountsReceivable,0.000
IncreaseDecreaseInAccruedLiabilities,-62376.000
IncreaseDecreaseInDeferredRevenue,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-343470.000
InterestExpense,34781.000
InterestPaid,31394.000
InvestmentIncomeInterest,14.000
NetCashProvidedByUsedInContinuingOperations,-956275.000
NetCashProvidedByUsedInFinancingActivities,-187498.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-187498.000
NetCashProvidedByUsedInInvestingActivities,376713.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,376713.000
NetCashProvidedByUsedInOperatingActivities,-1145490.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1145490.000
NetIncomeLoss,-440241.000
OperatingExpenses,2958260.000
OperatingIncomeLoss,-2433260.000
OtherDepreciationAndAmortization,135271.000
OtherNonoperatingIncome,1617060.000
PaymentsForRepurchaseOfCommonStock,0.000
PaymentsToAcquireMarketableSecurities,0.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000
PreferredStockAccretionOfRedemptionDiscount,0.000
ProceedsFromIssuanceOfLongTermDebt,0.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000
ProceedsFromNotesPayable,0.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,376713.000
RepaymentsOfLongTermDebt,194082.000
ResearchAndDevelopmentExpense,1021173.000
SalesRevenueServicesNet,525000.000
ShareBasedCompensation,208797.000
StockIssuedDuringPeriodValueStockOptionsExercised,6584.000
WriteOffOfDeferredDebtIssuanceCost,0.000
