,2011-09-30
AccountsPayableAndAccruedLiabilities,7000.000
AdditionalPaidInCapital,-599666.000
AdditionalPaidInCapitalCommonStock,99766.000
Assets,15100.000
Cash,0.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-31968.000
IntangibleAssetsNetExcludingGoodwill,100.000
Liabilities,547000.000
LiabilitiesAndStockholdersEquity,15100.000
LoansAndLeasesReceivableRelatedParties,15000.000
LoansPayable,540000.000
MinorityInterest,-32.000
StockholdersEquity,-531868.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-531900.000
